Event,Object Number,Raw Centroid X,Area_MC,Time,Raw Max Pixel_SSC - 773/56 - A1,SSC - 773/56 - A1,UCI_SSC - 773/56 - A1,Area_SSC - 773/56 - A1,Aspect Ratio_SSC - 773/56 - A1,Raw Max Pixel_488 - 773/56 - C1,488 - 773/56 - C1,UCI_488 - 773/56 - C1,Area_488 - 773/56 - C1,Aspect Ratio_488 - 773/56 - C1,Raw Max Pixel_488 - 528/46 - C3,488 - 528/46 - C3,UCI_488 - 528/46 - C3,Area_488 - 528/46 - C3,Aspect Ratio_488 - 528/46 - C3,Raw Max Pixel_488 - 583/24 - C4,488 - 583/24 - C4,UCI_488 - 583/24 - C4,Area_488 - 583/24 - C4,Aspect Ratio_488 - 583/24 - C4,Raw Max Pixel_488 - 611/31 - C5,488 - 611/31 - C5,UCI_488 - 611/31 - C5,Area_488 - 611/31 - C5,Aspect Ratio_488 - 611/31 - C5,Raw Max Pixel_488 - 702/87 - C6,488 - 702/87 - C6,UCI_488 - 702/87 - C6,Area_488 - 702/87 - C6,Aspect Ratio_488 - 702/87 - C6,Raw Max Pixel_FSC - 456/51 - D2,FSC - 456/51 - D2,UCI_FSC - 456/51 - D2,Area_FSC - 456/51 - D2,Aspect Ratio_FSC - 456/51 - D2
2988,2987,22.90909,142.56,17.225,327,798.3931,798.3931,51.84,0,127,55.82069,55.82069,0,1,121,80.389656,80.389656,0,1,141,84.71379,84.71379,0,1,143,83.92759,83.92759,0,1,148,101.22414,101.22414,0,1,2161,5505.971,5505.971,142.56,0.6534249
2989,2988,23.2,129.6,17.225,7492,11736.773,11736.773,103.68,0.79847085,126,50.369053,50.369053,0,1,119,48.997135,48.997135,0,1,141,68.4,68.4,0,1,142,38.413754,38.413754,0,1,145,60.756447,60.756447,0,1,5822,9414.457,9414.457,116.64,0.40801004
2990,2989,17.784615,842.4,17.238,32978,195629.89,195629.89,816.48,0.35241032,130,428.2862,428.2862,0,1,126,373.2517,373.2517,0,1,145,386.61725,386.61725,0,1,141,372.8586,372.8586,0,1,150,416.29654,416.29654,0,1,28471,183271.58,183271.58,596.16,0.8552812
2991,2990,28.666666,38.88,17.245,110,4.5206895,4.5206895,0,1,117,3.7344828,3.7344828,0,1,112,17.493103,17.493103,0,1,132,15.058269,15.058269,0,1,137,13.75862,13.75862,0,1,144,15.527586,15.527586,0,1,1106,1203.6827,1203.6827,38.88,0.4642014
2992,2991,5.125,103.68,17.245,634,1299.0121,1299.0121,51.84,0.745356,129,31.750143,31.750143,0,1,111,29.202291,29.202291,0,1,134,40.961605,40.961605,0,1,133,55.856735,55.856735,0,1,140,40.765617,40.765617,0,1,2602,4915.5884,4915.5884,103.68,0.36323896
2993,2992,2.1666667,77.76,17.245,522,1241.5874,1241.5874,51.84,0.71153873,122,16.463037,16.463037,0,1,119,10.975358,10.975358,0,1,129,41.941547,41.941547,0,1,136,49.193123,49.193123,0,1,138,29.986246,29.986246,0,1,4262,4936.978,4936.978,64.8,0.27756527
2994,2993,4.882353,220.32,17.26,8023,24453.982,24453.982,207.36,0.70537347,132,131.8862,131.8862,0,1,122,115.965515,115.965515,0,1,135,34.00345,34.00345,0,1,130,90.02069,90.02069,0,1,142,103.77931,103.77931,0,1,10020,17463.295,17463.295,116.64,0.7719281
2995,2994,8.714286,90.72,17.26,743,1226.6793,1226.6793,38.88,0.26046103,120,26.927586,26.927586,0,1,115,36.755173,36.755173,0,1,135,37.541378,37.541378,0,1,127,25.15862,25.15862,0,1,137,39.310345,39.310345,0,1,1943,4850.307,4850.307,90.72,0.83770186
2996,2995,14.5,77.76,17.26,917,1223.9484,1223.9484,38.88,0.3634371,121,22.73467,22.73467,0,1,116,42.137535,42.137535,0,1,135,22.146706,22.146706,0,1,127,19.794842,19.794842,0,1,140,12.543266,12.543266,0,1,1745,4579.272,4579.272,77.76,0.7779019
2997,2996,7.5208335,1244.16,17.283,65535,328750.25,328750.25,1140.48,0.3443304,149,593.06134,593.06134,0,1,127,680.27625,680.27625,0,1,141,491.14728,491.14728,0,1,138,472.13638,472.13638,0,1,144,443.91403,443.91403,0,1,51309,411525.78,411525.78,933.12,0.8949875
2998,2997,13.461538,336.96,17.283,54823,98719.26,98719.26,336.96,0.7186592,130,121.272415,121.272415,0,1,117,143.6793,143.6793,0,1,141,147.8069,147.8069,0,1,137,140.92758,140.92758,0,1,143,121.86207,121.86207,0,1,24830,61375.14,61375.14,246.24,0.60287845
2999,2998,17.714285,90.72,17.283,932,1277.7413,1277.7413,38.88,0.4192296,128,52.52493,52.52493,0,1,116,54.288826,54.288826,0,1,137,24.10659,24.10659,0,1,131,46.64527,46.64527,0,1,141,19.402864,19.402864,0,1,2039,4738.8228,4738.8228,90.72,0.8458976
3000,2999,15.3,388.8,17.289,20617,61238.836,61238.836,388.8,0.7754562,131,170.6069,170.6069,0,1,116,137.58621,137.58621,0,1,138,95.52414,95.52414,0,1,132,175.91379,175.91379,0,1,143,84.71379,84.71379,0,1,19607,32610.418,32610.418,181.44,0.80428964
3001,3000,18.48,324,17.289,26046,62402.098,62402.098,324,0.9470963,137,145.05518,145.05518,0,1,116,162.94138,162.94138,0,1,137,95.72069,95.72069,0,1,135,99.848274,99.848274,0,1,145,102.6,102.6,0,1,17826,33069.188,33069.188,181.44,0.42305475
3002,3001,34.125,103.68,17.311,630,1322.3347,1322.3347,64.8,0.5382155,126,46.64527,46.64527,0,1,109,38.217766,38.217766,0,1,135,40.765617,40.765617,0,1,139,40.961605,40.961605,0,1,147,60.756447,60.756447,0,1,3014,4940.479,4940.479,90.72,0.33580244
3003,3002,22.636364,142.56,17.319,5402,11691.354,11691.354,129.6,0.7046702,130,37.148277,37.148277,0,1,112,39.70345,39.70345,0,1,137,56.017242,56.017242,0,1,140,42.651726,42.651726,0,1,143,65.25517,65.25517,0,1,4741,9167.369,9167.369,103.68,0.3828787
3004,3003,15.346154,336.96,17.347,40602,97703.42,97703.42,298.08,0.5576224,132,134.25215,134.25215,0,1,121,183.64127,183.64127,0,1,138,124.45272,124.45272,0,1,132,123.66877,123.66877,0,1,142,118.18109,118.18109,0,1,33279,62105.3,62105.3,233.28,0.4953622
3005,3004,20.383333,777.6,17.356,24713,153805.34,153805.34,725.76,0.4870621,133,377.47394,377.47394,0,1,132,468.02063,468.02063,0,1,149,316.52148,316.52148,0,1,144,407.65616,407.65616,0,1,147,327.88882,327.88882,0,1,33819,183751.02,183751.02,609.12,0.91286904
3006,3005,11.980769,1347.84,17.363,65535,375469.63,375469.63,1244.16,0.47718647,139,561.5483,561.5483,0,1,122,535.60345,535.60345,0,1,140,476.63794,476.63794,0,1,134,471.1345,471.1345,0,1,149,388.58276,388.58276,0,1,40036,413995.2,413995.2,984.96,0.8515837
3007,3006,33.5,155.52,17.363,5688,12098.349,12098.349,142.56,0.53675884,126,65.45172,65.45172,0,1,119,84.12414,84.12414,0,1,135,62.7,62.7,0,1,144,85.69655,85.69655,0,1,142,67.417244,67.417244,0,1,5923,9504.259,9504.259,103.68,0.31401935
3008,3007,6.253165,1023.84,17.363,65535,303212.5,303212.5,868.32,0.2999576,144,515.05786,515.05786,0,1,127,544.4562,544.4562,0,1,145,455.28137,455.28137,0,1,136,471.54843,471.54843,0,1,144,336.51233,336.51233,0,1,65535,376823.38,376823.38,751.68,0.9266978
3009,3008,14.285714,362.88,17.363,21116,65040.168,65040.168,362.88,0.7616403,129,149.93123,149.93123,0,1,114,88.9788,88.9788,0,1,141,143.65959,143.65959,0,1,131,152.08711,152.08711,0,1,150,138.75989,138.75989,0,1,15285,33057.316,33057.316,220.32,0.51959854
3010,3009,28.451612,401.76,17.37,11848,63861.887,63861.887,401.76,0.7246619,136,189.12894,189.12894,0,1,114,145.22751,145.22751,0,1,141,149.14728,149.14728,0,1,146,185.01318,185.01318,0,1,148,159.73065,159.73065,0,1,17180,32515.691,32515.691,259.2,0.780349
3011,3010,32.375,103.68,17.37,677,1326.5276,1326.5276,77.76,0.62722325,125,40.293102,40.293102,0,1,109,36.55862,36.55862,0,1,130,-17.493103,-17.493103,0,1,143,44.813793,44.813793,0,1,141,47.368965,47.368965,0,1,2429,4918.9033,4918.9033,77.76,0.19945931
3012,3011,12,90.72,17.384,691,1261.7742,1261.7742,51.84,0.78100955,128,52.52493,52.52493,0,1,113,28.418339,28.418339,0,1,133,34.493984,34.493984,0,1,127,33.51404,33.51404,0,1,143,59.580517,59.580517,0,1,2564,4855.352,4855.352,90.72,0.3465206
3013,3012,22,90.72,17.392,413,1117.9862,1117.9862,64.8,0.79000074,127,41.865517,41.865517,0,1,118,38.91724,38.91724,0,1,139,31.84138,31.84138,0,1,134,37.148277,37.148277,0,1,142,43.634483,43.634483,0,1,3475,4753.2104,4753.2104,51.84,0.4592849
3014,3013,12.434783,298.08,17.392,26382,62630.223,62630.223,259.2,0.54131854,136,140.53448,140.53448,0,1,114,115.76897,115.76897,0,1,141,95.72069,95.72069,0,1,131,119.7,119.7,0,1,146,101.42069,101.42069,0,1,17215,32967.94,32967.94,181.44,0.63081366
3015,3014,23.5,518.4,17.401,19779,104779.57,104779.57,518.4,0.65882736,133,255.37306,255.37306,0,1,115,203.82808,203.82808,0,1,139,170.51003,170.51003,0,1,141,197.36046,197.36046,0,1,145,203.4361,203.4361,0,1,21511,62420.977,62420.977,336.96,0.7662442
3016,3015,24.833334,77.76,17.408,838,1275.4454,1275.4454,77.76,0.6873447,131,45.273354,45.273354,0,1,112,31.554155,31.554155,0,1,140,39.785675,39.785675,0,1,141,29.006304,29.006304,0,1,140,41.157593,41.157593,0,1,2721,4683.16,4683.16,51.84,0.2750007
3017,3016,25.567568,1438.56,17.408,65535,305667.13,305667.13,1360.8,0.4262729,145,656.5616,656.5616,0,1,124,589.5335,589.5335,0,1,145,562.09515,562.09515,0,1,147,494.28308,494.28308,0,1,145,450.77365,450.77365,0,1,65269,399777.8,399777.8,790.56,0.8069386
3018,3017,6.5238094,272.16,17.414,19736,64211.93,64211.93,246.24,0.88874286,131,148.2,148.2,0,1,115,129.33104,129.33104,0,1,140,122.844826,122.844826,0,1,137,132.08276,132.08276,0,1,141,103.582756,103.582756,0,1,16181,32067.021,32067.021,155.52,0.5689347
3019,3018,3.3333333,155.52,17.422,6868,11582.139,11582.139,129.6,0.5735121,129,75.063614,75.063614,0,1,124,83.6871,83.6871,0,1,132,45.66533,45.66533,0,1,131,79.37536,79.37536,0,1,144,62.520344,62.520344,0,1,4621,8946.973,8946.973,90.72,0.45476896
3020,3019,9.78125,1244.16,17.429,52508,339758.9,339758.9,1140.48,0.33998895,134,618.73584,618.73584,0,1,122,507.21835,507.21835,0,1,140,608.34845,608.34845,0,1,139,429.4109,429.4109,0,1,142,400.6006,400.6006,0,1,40506,404760.72,404760.72,959.04,0.86365926
3021,3020,9.166667,77.76,17.443,495,1183.6307,1183.6307,51.84,0.62693727,128,34.297993,34.297993,0,1,118,27.830372,27.830372,0,1,131,26.85043,26.85043,0,1,134,28.418339,28.418339,0,1,143,31.750143,31.750143,0,1,3806,4997.904,4997.904,77.76,0.23390914
3022,3021,5.08,324,17.451,25642,65324.85,65324.85,324,0.6871865,132,127.78453,127.78453,0,1,113,95.05444,95.05444,0,1,140,126.21662,126.21662,0,1,136,148.55931,148.55931,0,1,142,167.96217,167.96217,0,1,14527,32898.76,32898.76,207.36,0.3198789
3023,3022,15.722222,233.28,17.451,21344,63341.34,63341.34,233.28,0.78865105,127,68.79198,68.79198,0,1,118,97.01433,97.01433,0,1,139,112.105446,112.105446,0,1,129,69.96791,69.96791,0,1,142,89.17478,89.17478,0,1,16155,32530.205,32530.205,168.48,0.74900216
3024,3023,9,401.76,17.451,39856,96107.7,96107.7,401.76,0.80322486,131,171,171,0,1,118,126.18621,126.18621,0,1,140,103.582756,103.582756,0,1,132,131.4931,131.4931,0,1,141,168.83794,168.83794,0,1,30604,62672.027,62672.027,233.28,0.6795006
3025,3024,13.833333,77.76,17.459,902,1392.962,1392.962,38.88,0.5462789,128,50.710346,50.710346,0,1,124,37.541378,37.541378,0,1,136,52.47931,52.47931,0,1,129,20.637932,20.637932,0,1,152,50.12069,50.12069,0,1,1834,5181.8896,5181.8896,77.76,0.85555756
3026,3025,14,116.64,17.465,6584,11508.447,11508.447,90.72,0.729568,122,28.22235,28.22235,0,1,114,71.731804,71.731804,0,1,141,64.08825,64.08825,0,1,131,68.79198,68.79198,0,1,143,49.193123,49.193123,0,1,6013,9465.8545,9465.8545,116.64,0.41479328
3027,3026,14.125,103.68,17.472,742,1358.3966,1358.3966,51.84,0.77277344,128,27.830372,27.830372,0,1,109,25.47851,25.47851,0,1,135,41.157593,41.157593,0,1,126,35.473927,35.473927,0,1,138,21.362751,21.362751,0,1,2168,4793.88,4793.88,103.68,0.7951672
3028,3027,15.1,907.2,17.48,50793,256668.25,256668.25,894.24,0.3895787,136,491.18277,491.18277,0,1,124,476.63794,476.63794,0,1,145,333.54828,333.54828,0,1,136,298.16898,298.16898,0,1,147,238.22069,238.22069,0,1,28682,182801.56,182801.56,570.24,0.9149137
3029,3028,32.857143,90.72,17.487,603,1201.0178,1201.0178,64.8,0.80765426,125,28.614326,28.614326,0,1,112,34.102005,34.102005,0,1,131,19.794842,19.794842,0,1,140,33.71003,33.71003,0,1,140,21.950716,21.950716,0,1,3885,4822.102,4822.102,64.8,0.9443537
3030,3029,23.407408,349.92,17.487,25356,65914.41,65914.41,349.92,0.7935822,132,153.9,153.9,0,1,122,149.77242,149.77242,0,1,138,131.68965,131.68965,0,1,145,64.272415,64.272415,0,1,143,102.796555,102.796555,0,1,14130,33043.883,33043.883,207.36,0.33826602
3031,3030,25.666666,155.52,17.487,5359,11908.283,11908.283,129.6,0.66641504,122,41.668964,41.668964,0,1,119,60.931034,60.931034,0,1,138,47.368965,47.368965,0,1,137,26.141378,26.141378,0,1,143,59.751724,59.751724,0,1,5630,9440.183,9440.183,116.64,0.6461318
3032,3031,12.304762,1360.8,17.494,60578,394622.6,394622.6,1244.16,0.41363594,138,637.2207,637.2207,0,1,123,558.2069,558.2069,0,1,141,463.2724,463.2724,0,1,134,431.2345,431.2345,0,1,146,455.41034,455.41034,0,1,34157,414222.16,414222.16,997.92,0.8583817
3033,3032,19.475,518.4,17.502,21445,98459.24,98459.24,505.44,0.6359245,132,183.38275,183.38275,0,1,117,227.41034,227.41034,0,1,140,171.78621,171.78621,0,1,142,174.34138,174.34138,0,1,143,155.07932,155.07932,0,1,23594,63456.133,63456.133,324,0.7779124
3034,3033,6.8333335,77.76,17.509,829,1217.4808,1217.4808,38.88,0.59472877,123,24.302578,24.302578,0,1,113,35.669914,35.669914,0,1,131,14.307163,14.307163,0,1,126,21.166761,21.166761,0,1,143,10.779369,10.779369,0,1,2043,4594.7554,4594.7554,77.76,0.76155216
3035,3034,12.682693,1347.84,17.509,65535,346971,346971,1296,0.28474498,150,632.3069,632.3069,0,1,122,657.4655,657.4655,0,1,142,473.1,473.1,0,1,134,419.63794,419.63794,0,1,145,427.5,427.5,0,1,60736,413093.72,413093.72,829.44,0.8698207
3036,3035,13.34,1296,17.509,65535,278736.88,278736.88,1192.32,0.34482127,145,627,627,0,1,134,635.0586,635.0586,0,1,146,484.30344,484.30344,0,1,136,353.7931,353.7931,0,1,146,429.8586,429.8586,0,1,60512,408001.66,408001.66,829.44,0.9088515
3037,3036,8.285714,90.72,17.524,770,1245.5072,1245.5072,64.8,0.57654744,121,11.563324,11.563324,0,1,109,34.493984,34.493984,0,1,129,7.8395414,7.8395414,0,1,130,29.594269,29.594269,0,1,140,19.794842,19.794842,0,1,3131,4905.985,4905.985,90.72,0.45975205
3038,3037,5.133333,388.8,17.524,54600,115946.43,115946.43,388.8,0.8195483,125,192.85272,192.85272,0,1,116,124.844696,124.844696,0,1,139,131.11633,131.11633,0,1,136,142.67966,142.67966,0,1,146,137.38797,137.38797,0,1,37686,63390.414,63390.414,259.2,0.9661066
3039,3038,14.142858,90.72,17.531,581,1171.8414,1171.8414,64.8,0.70508957,126,47.958622,47.958622,0,1,111,18.672413,18.672413,0,1,137,33.217243,33.217243,0,1,125,16.11724,16.11724,0,1,137,14.151724,14.151724,0,1,3073,5017.376,5017.376,77.76,0.16340241
3040,3039,10.777778,349.92,17.531,39023,108379.45,108379.45,336.96,0.6984479,130,145.64482,145.64482,0,1,119,157.63448,157.63448,0,1,140,91.2,91.2,0,1,128,70.56207,70.56207,0,1,147,136.60345,136.60345,0,1,35950,62467.28,62467.28,259.2,0.64833516
3041,3040,21.2,64.8,17.531,127,49.531036,49.531036,0,1,128,25.355173,25.355173,0,1,120,37.541378,37.541378,0,1,132,31.055172,31.055172,0,1,127,17.1,17.1,0,1,142,13.168965,13.168965,0,1,844,1410.74,1410.74,64.8,0.3229345
3042,3041,12.714286,90.72,17.538,971,1342.9814,1342.9814,51.84,0.42685574,128,44.29341,44.29341,0,1,112,30.966188,30.966188,0,1,139,32.338108,32.338108,0,1,126,19.990831,19.990831,0,1,143,19.598854,19.598854,0,1,1970,4891.6777,4891.6777,77.76,0.7786932
3043,3042,31.933332,388.8,17.546,18991,65930.74,65930.74,388.8,0.6565099,132,151.10716,151.10716,0,1,114,150.71518,150.71518,0,1,139,154.63496,154.63496,0,1,145,161.29857,161.29857,0,1,148,132.09627,132.09627,0,1,13211,33453.777,33453.777,194.4,0.8651375
3044,3043,6.452055,946.08,17.546,65535,312670,312670,868.32,0.32886755,143,490.3633,490.3633,0,1,127,491.34326,491.34326,0,1,142,351.21146,351.21146,0,1,129,294.1788,294.1788,0,1,144,302.8023,302.8023,0,1,62005,403754.84,403754.84,855.36,0.788457
3045,3044,24.866667,388.8,17.554,13544,66109.09,66109.09,388.8,0.74473166,129,161.88654,161.88654,0,1,119,116.41719,116.41719,0,1,135,122.10086,122.10086,0,1,143,141.30774,141.30774,0,1,147,155.02693,155.02693,0,1,9528,32860.19,32860.19,220.32,0.89906555
3046,3045,6.7419353,401.76,17.554,33722,97839.63,97839.63,401.76,0.85885173,131,156.39885,156.39885,0,1,117,113.673355,113.673355,0,1,143,103.08997,103.08997,0,1,128,103.67794,103.67794,0,1,149,171.29398,171.29398,0,1,20591,61304.04,61304.04,259.2,0.9220644
3047,3046,23.5,51.84,17.561,126,35.081947,35.081947,0,1,126,26.654442,26.654442,0,1,115,23.322636,23.322636,0,1,131,18.8149,18.8149,0,1,136,23.714613,23.714613,0,1,141,5.487679,5.487679,0,1,709,1204.5455,1204.5455,51.84,0.85800695
3048,3047,18.809525,272.16,17.561,24364,62184.813,62184.813,272.16,0.6257308,137,151.30315,151.30315,0,1,114,65.460175,65.460175,0,1,133,70.163895,70.163895,0,1,134,126.02063,126.02063,0,1,148,124.844696,124.844696,0,1,14460,31051.064,31051.064,155.52,0.475624
3049,3048,24.2,324,17.561,23173,63366.9,63366.9,324,0.70724523,132,148.00345,148.00345,0,1,119,146.23448,146.23448,0,1,139,148.59311,148.59311,0,1,143,144.07242,144.07242,0,1,142,95.131035,95.131035,0,1,16482,33377.492,33377.492,194.4,0.4534555
3050,3049,21.8,64.8,17.561,903,1280.3379,1280.3379,38.88,0.471901,122,21.817242,21.817242,0,1,123,42.25862,42.25862,0,1,138,30.268965,30.268965,0,1,139,26.33793,26.33793,0,1,135,1.5724138,1.5724138,0,1,2020,4630.0083,4630.0083,51.84,0.81273735
3051,3050,17.5,129.6,17.583,478,1203.1736,1203.1736,103.68,0.7672026,127,38.217766,38.217766,0,1,117,39.785675,39.785675,0,1,134,8.231519,8.231519,0,1,131,46.253296,46.253296,0,1,150,58.99255,58.99255,0,1,2921,4832.675,4832.675,77.76,0.30410698
3052,3051,30.125,103.68,17.59,530,1177.9344,1177.9344,77.76,0.8230826,124,32.03793,32.03793,0,1,111,36.55862,36.55862,0,1,131,49.727585,49.727585,0,1,137,22.8,22.8,0,1,139,32.03793,32.03793,0,1,2732,4899.445,4899.445,77.76,0.19969387
3053,3052,16.5,311.04,17.598,38516,63378.496,63378.496,311.04,0.75833553,134,125.989655,125.989655,0,1,118,126.57931,126.57931,0,1,140,168.24828,168.24828,0,1,129,110.65862,110.65862,0,1,149,128.74138,128.74138,0,1,22768,33305.723,33305.723,142.56,0.93810034
3054,3053,19.689655,751.68,17.598,39586,169881.89,169881.89,738.72,0.48125532,133,324.75302,324.75302,0,1,135,410.59598,410.59598,0,1,148,254.00114,254.00114,0,1,143,372.37823,372.37823,0,1,149,332.20056,332.20056,0,1,32753,181032.63,181032.63,531.36,0.888817
3055,3054,30.4375,207.36,17.598,3390,12728.084,12728.084,194.4,0.76034766,128,80.55129,80.55129,0,1,126,98.386246,98.386246,0,1,131,25.086533,25.086533,0,1,145,84.47106,84.47106,0,1,148,122.296844,122.296844,0,1,4576,9444.884,9444.884,116.64,0.515629
3056,3055,5.5,51.84,17.604,130,52.08621,52.08621,0,1,126,31.251724,31.251724,0,1,112,20.048275,20.048275,0,1,133,27.32069,27.32069,0,1,128,36.36207,36.36207,0,1,145,35.968964,35.968964,0,1,735,1244.5656,1244.5656,51.84,0.6955218
3057,3056,11.8,64.8,17.612,144,68.98797,68.98797,0,1,129,47.821205,47.821205,0,1,113,41.549572,41.549572,0,1,129,5.8796563,5.8796563,0,1,131,28.810316,28.810316,0,1,152,61.932377,61.932377,0,1,2860,3880.965,3880.965,64.8,0.3922577
3058,3057,13.333333,38.88,17.612,136,64.86207,64.86207,0,1,124,20.637932,20.637932,0,1,110,16.11724,16.11724,0,1,135,22.406897,22.406897,0,1,129,28.696552,28.696552,0,1,142,14.544827,14.544827,0,1,1100,1576.9344,1576.9344,38.88,0.18591791
3059,3058,10,90.72,17.619,471,1055.2863,1055.2863,51.84,0.7207637,126,31.251724,31.251724,0,1,110,34.00345,34.00345,0,1,134,36.55862,36.55862,0,1,124,20.637932,20.637932,0,1,142,32.03793,32.03793,0,1,4116,5001.848,5001.848,77.76,0.68146014
3060,3059,24.333334,311.04,17.637,27553,62468.14,62468.14,311.04,0.670804,132,134.04828,134.04828,0,1,115,114.58965,114.58965,0,1,142,119.3069,119.3069,0,1,144,150.75517,150.75517,0,1,146,107.12069,107.12069,0,1,20917,32928.363,32928.363,168.48,0.5137971
3061,3060,26.969696,427.68,17.637,13174,65181.01,65181.01,427.68,0.7472646,126,120.486206,120.486206,0,1,122,163.53104,163.53104,0,1,139,148.78966,148.78966,0,1,145,183.57932,183.57932,0,1,145,159.9931,159.9931,0,1,11438,32914.875,32914.875,246.24,0.5261361
3062,3061,21.939394,427.68,17.642,30560,106931.62,106931.62,427.68,0.6514466,133,155.02693,155.02693,0,1,115,142.48367,142.48367,0,1,139,159.33868,159.33868,0,1,140,130.72435,130.72435,0,1,141,117.39713,117.39713,0,1,23591,61587.07,61587.07,259.2,0.8919946
3063,3062,19,90.72,17.648,584,1286.8607,1286.8607,51.84,0.76275927,130,53.70086,53.70086,0,1,113,18.226934,18.226934,0,1,137,31.162178,31.162178,0,1,136,30.574211,30.574211,0,1,140,38.60974,38.60974,0,1,2810,4842.093,4842.093,77.76,0.8143309
3064,3063,20,90.72,17.656,569,1192.0862,1192.0862,51.84,0.67444944,125,27.910345,27.910345,0,1,116,44.224136,44.224136,0,1,140,47.172413,47.172413,0,1,133,43.044827,43.044827,0,1,146,21.817242,21.817242,0,1,3795,4960.769,4960.769,77.76,0.75996184
3065,3064,32.875,103.68,17.656,458,1231.9862,1231.9862,51.84,0.7706208,125,39.310345,39.310345,0,1,112,33.41379,33.41379,0,1,130,21.227587,21.227587,0,1,135,31.644827,31.644827,0,1,145,38.131035,38.131035,0,1,2640,4647.0723,4647.0723,90.72,0.63131
3066,3065,26.285715,90.72,17.656,885,1402.7617,1402.7617,51.84,0.3869407,126,27.51724,27.51724,0,1,111,40.293102,40.293102,0,1,133,20.44138,20.44138,0,1,137,12.186207,12.186207,0,1,145,34.593105,34.593105,0,1,2885,4817.167,4817.167,90.72,0.6022535
3067,3066,18.621052,1231.2,17.671,65535,347144.5,347144.5,1166.4,0.43167004,137,474.67242,474.67242,0,1,126,586.90344,586.90344,0,1,143,369.91034,369.91034,0,1,143,489.21725,489.21725,0,1,145,340.62415,340.62415,0,1,48487,412215.38,412215.38,855.36,0.80986685
3068,3067,19,90.72,17.671,379,1100.8862,1100.8862,51.84,0.79754,128,33.217243,33.217243,0,1,112,24.175861,24.175861,0,1,131,0.7862069,0.7862069,0,1,128,21.817242,21.817242,0,1,142,39.70345,39.70345,0,1,2917,4788.197,4788.197,51.84,0.61275357
3069,3068,30.5,77.76,17.678,1008,1175.5913,1175.5913,38.88,0,131,37.825787,37.825787,0,1,112,36.25788,36.25788,0,1,132,25.6745,25.6745,0,1,140,32.338108,32.338108,0,1,139,28.026361,28.026361,0,1,2141,4546.7383,4546.7383,77.76,0.65407866
3070,3069,21.5,51.84,17.708,117,21.817242,21.817242,0,1,128,22.013794,22.013794,0,1,113,22.210344,22.210344,0,1,135,40.88276,40.88276,0,1,131,22.603449,22.603449,0,1,145,20.244827,20.244827,0,1,908,1764.2483,1764.2483,51.84,0.9123082
3071,3070,2.909091,142.56,17.715,3441,11304.423,11304.423,129.6,0.69478726,126,28.810316,28.810316,0,1,122,46.64527,46.64527,0,1,134,48.21318,48.21318,0,1,137,65.06819,65.06819,0,1,141,72.12378,72.12378,0,1,6554,8833.617,8833.617,77.76,0.7884207
3072,3071,22,90.72,17.715,510,1145.1104,1145.1104,77.76,0.77678114,127,35.18276,35.18276,0,1,116,45.6,45.6,0,1,141,49.13793,49.13793,0,1,132,10.22069,10.22069,0,1,141,30.858622,30.858622,0,1,3320,4726.676,4726.676,51.84,0.41253608
3073,3072,24.333334,349.92,17.722,26588,62394.363,62394.363,349.92,0.8550418,139,206.57587,206.57587,0,1,117,160.58276,160.58276,0,1,145,172.1793,172.1793,0,1,145,156.25862,156.25862,0,1,145,157.43793,157.43793,0,1,18899,32381.896,32381.896,168.48,0.6058076
3074,3073,5.3333335,155.52,17.729,7307,11803.914,11803.914,129.6,0.6290276,131,89.43104,89.43104,0,1,121,84.32069,84.32069,0,1,141,78.62069,78.62069,0,1,129,71.54483,71.54483,0,1,141,58.375862,58.375862,0,1,4249,9369.031,9369.031,103.68,0.25493696
3075,3074,8.379311,375.84,17.736,65334,116358.82,116358.82,375.84,0.6555484,135,148.39655,148.39655,0,1,121,80.586205,80.586205,0,1,134,121.66552,121.66552,0,1,129,77.441376,77.441376,0,1,145,139.94482,139.94482,0,1,28343,60639.547,60639.547,246.24,0.5289804
3076,3075,17.917526,1257.12,17.745,38427,287491.1,287491.1,1088.64,0.39172933,135,629.3192,629.3192,0,1,123,468.2166,468.2166,0,1,140,495.26303,495.26303,0,1,138,381.98166,381.98166,0,1,149,522.7014,522.7014,0,1,41896,407434,407434,972,0.8540317
3077,3076,8.5,77.76,17.756,646,1292.5444,1292.5444,51.84,0.54930127,123,31.358166,31.358166,0,1,112,29.986246,29.986246,0,1,139,39.589684,39.589684,0,1,129,26.066475,26.066475,0,1,140,32.534096,32.534096,0,1,1918,4778.2007,4778.2007,77.76,0.8082573
3078,3077,17.428572,90.72,17.761,630,1242.7633,1242.7633,64.8,0.6782502,123,25.086533,25.086533,0,1,116,9.40745,9.40745,0,1,134,34.102005,34.102005,0,1,136,28.810316,28.810316,0,1,142,31.554155,31.554155,0,1,3710,4784.2764,4784.2764,64.8,0.35073483
3079,3078,19.285715,181.44,17.766,4823,11401.376,11401.376,155.52,0.7417299,126,34.789654,34.789654,0,1,113,40.686207,40.686207,0,1,139,71.93793,71.93793,0,1,131,69.18621,69.18621,0,1,144,72.92069,72.92069,0,1,4975,9321.858,9321.858,103.68,0.5275519
