Event,Object Number,Raw Centroid X,Area_MC,Time,Raw Max Pixel_SSC - 773/56 - A1,SSC - 773/56 - A1,UCI_SSC - 773/56 - A1,Area_SSC - 773/56 - A1,Aspect Ratio_SSC - 773/56 - A1,Raw Max Pixel_488 - 773/56 - C1,488 - 773/56 - C1,UCI_488 - 773/56 - C1,Area_488 - 773/56 - C1,Aspect Ratio_488 - 773/56 - C1,Raw Max Pixel_488 - 528/46 - C3,488 - 528/46 - C3,UCI_488 - 528/46 - C3,Area_488 - 528/46 - C3,Aspect Ratio_488 - 528/46 - C3,Raw Max Pixel_488 - 583/24 - C4,488 - 583/24 - C4,UCI_488 - 583/24 - C4,Area_488 - 583/24 - C4,Aspect Ratio_488 - 583/24 - C4,Raw Max Pixel_488 - 611/31 - C5,488 - 611/31 - C5,UCI_488 - 611/31 - C5,Area_488 - 611/31 - C5,Aspect Ratio_488 - 611/31 - C5,Raw Max Pixel_488 - 702/87 - C6,488 - 702/87 - C6,UCI_488 - 702/87 - C6,Area_488 - 702/87 - C6,Aspect Ratio_488 - 702/87 - C6,Raw Max Pixel_FSC - 456/51 - D2,FSC - 456/51 - D2,UCI_FSC - 456/51 - D2,Area_FSC - 456/51 - D2,Aspect Ratio_FSC - 456/51 - D2
2802,2801,7.2,64.8,52.23,211,228.714,228.714,12.96,1,121,10.838424,10.838424,0,1,115,34.00345,34.00345,0,1,135,33.217243,33.217243,0,1,139,50.710346,50.710346,0,1,145,28.106897,28.106897,0,1,1517,3644.0688,3644.0688,64.8,0.7781641
2803,2802,16.305647,3900.96,52.296,5087,29532.879,29532.879,324,0.83383083,51807,377092.94,377092.94,1114.56,0.83664244,3416,23516.432,23516.432,349.92,0.6400348,4672,28829.225,28829.225,388.8,0.8134331,2905,21402.713,21402.713,349.92,0.906009,65535,1646932.9,1646932.9,3900.96,0.3375652,15798,79861.28,79861.28,388.8,0.75280035
2804,2803,29.666666,38.88,52.311,115,24.765518,24.765518,0,1,126,22.210344,22.210344,0,1,104,3.1448276,3.1448276,0,1,126,1.1793103,1.1793103,0,1,147,24.175861,24.175861,0,1,137,8.648276,8.648276,0,1,1279,1503.5765,1503.5765,38.88,0.80112666
2805,2804,9.4,64.8,52.318,122,63.093105,63.093105,0,1,123,7.6655173,7.6655173,0,1,109,23.193104,23.193104,0,1,135,17.296553,17.296553,0,1,129,20.44138,20.44138,0,1,144,44.027588,44.027588,0,1,1153,1957.2621,1957.2621,64.8,0.26691282
2806,2805,13.5,77.76,52.318,120,43.24138,43.24138,0,1,120,0.7862069,0.7862069,0,1,113,40.293102,40.293102,0,1,135,40.88276,40.88276,0,1,127,23.782759,23.782759,0,1,136,2.7517242,2.7517242,0,1,1064,1941.1448,1941.1448,77.76,0.7472529
2807,2806,16.5,77.76,52.341,169,144.46552,144.46552,0,1,127,28.893103,28.893103,0,1,112,31.644827,31.644827,0,1,129,5.110345,5.110345,0,1,128,11.793103,11.793103,0,1,144,40.88276,40.88276,0,1,1492,3731.731,3731.731,77.76,0.75165254
2808,2807,16.714285,90.72,52.379,149,143.48276,143.48276,0,1,127,38.131035,38.131035,0,1,110,35.575863,35.575863,0,1,133,35.772415,35.772415,0,1,129,17.493103,17.493103,0,1,141,23.782759,23.782759,0,1,1865,4172.007,4172.007,90.72,0.6274899
2809,2808,14.655502,2708.64,52.392,14705,44305.117,44305.117,272.16,0.84678596,58391,273978.56,273978.56,842.4,0.9193883,2901,16560.465,16560.465,246.24,0.6600949,3936,20373.568,20373.568,259.2,0.9691037,3085,15134.876,15134.876,259.2,0.8688535,65535,1174636,1174636,2708.64,0.2837065,15204,52524.324,52524.324,246.24,0.75990385
2810,2809,34,64.8,52.421,186,138.56897,138.56897,12.96,1,133,44.813793,44.813793,0,1,112,38.131035,38.131035,0,1,127,2.5551724,2.5551724,0,1,139,36.951725,36.951725,0,1,138,8.648276,8.648276,0,1,1142,1383.7241,1383.7241,51.84,0.86520296
2811,2810,5,64.8,52.465,155,127.75862,127.75862,0,1,128,23.586206,23.586206,0,1,118,39.70345,39.70345,0,1,127,8.451724,8.451724,0,1,130,39.506897,39.506897,0,1,138,15.331035,15.331035,0,1,2966,3774.864,3774.864,64.8,0.36845693
2812,2811,16.625,2280.96,52.473,3886,14686.345,14686.345,194.4,0.8168167,34666,160132.86,160132.86,648,0.8976099,1934,10496.845,10496.845,220.32,0.6498291,3211,12577.345,12577.345,220.32,0.71425587,2283,9652.655,9652.655,207.36,0.92011964,65535,707149.9,707149.9,2280.96,0.30093116,14878,48936.043,48936.043,285.12,0.7930852
2813,2812,21.127659,1827.36,52.487,890,5835.0313,5835.0313,207.36,0.74747604,14800,137573.23,137573.23,829.44,0.9268897,1077,8386.272,8386.272,272.16,0.7061629,1568,10403.09,10403.09,311.04,0.8526988,1103,7757.307,7757.307,285.12,0.8985564,65535,633180.4,633180.4,1827.36,0.62813616,11193,42948.266,42948.266,272.16,0.8687217
2814,2813,24.25,51.84,52.509,114,23.586206,23.586206,0,1,126,16.903448,16.903448,0,1,109,2.162069,2.162069,0,1,132,18.475863,18.475863,0,1,140,23.586206,23.586206,0,1,147,29.48276,29.48276,0,1,2263,2618.0688,2618.0688,51.84,0.38055333
2815,2814,32.8,64.8,52.567,221,312.12415,312.12415,25.92,0,134,48.155174,48.155174,0,1,111,16.903448,16.903448,0,1,132,28.303448,28.303448,0,1,147,29.875862,29.875862,0,1,139,25.748276,25.748276,0,1,3132,4908.4863,4908.4863,64.8,0.6916315
2816,2815,15.7421875,1658.88,52.567,2095,5371.759,5371.759,103.68,0.9145307,32777,100707.8,100707.8,388.8,0.9442308,1456,6893.855,6893.855,168.48,0.6422406,2916,8190.7036,8190.7036,142.56,0.5475692,1788,6157.769,6157.769,142.56,0.9124938,65535,475553.56,475553.56,1658.88,0.33960897,19833,40661.38,40661.38,233.28,0.48837107
2817,2816,15.598684,3939.84,52.612,4676,25756.531,25756.531,349.92,0.8159879,52711,427280.44,427280.44,1218.24,0.9429122,2965,25032.434,25032.434,388.8,0.73534524,4225,31498.594,31498.594,414.72,0.9573273,2666,23684.09,23684.09,388.8,0.96278924,65535,1857266.1,1857266.1,3926.88,0.302252,11416,72750.81,72750.81,401.76,0.80297667
2818,2817,15.4,64.8,52.648,198,165.6931,165.6931,12.96,1,126,21.424137,21.424137,0,1,112,18.672413,18.672413,0,1,131,26.141378,26.141378,0,1,129,36.755173,36.755173,0,1,141,21.62069,21.62069,0,1,1455,1646.7103,1646.7103,51.84,0.64722985
2819,2818,13.091892,2397.6,52.685,2199,6749.5864,6749.5864,116.64,0.7801629,53044,212436.44,212436.44,635.04,0.9678197,2229,13358.245,13358.245,207.36,0.6932539,4709,16073.804,16073.804,207.36,0.84217083,2788,12011.669,12011.669,194.4,0.9477885,65535,922792.44,922792.44,2397.6,0.2595873,28268,53867.26,53867.26,272.16,0.5551627
2820,2819,28.634304,4004.64,52.729,2928,19799.441,19799.441,285.12,0.613339,65535,598929.25,598929.25,1451.52,0.81337756,4470,39971.938,39971.938,414.72,0.7441758,5589,47855.04,47855.04,336.96,0.884669,3865,34552.81,34552.81,375.84,0.9242938,65535,2410992.5,2410992.5,4004.64,0.49784803,30395,159874.9,159874.9,531.36,0.67192143
2821,2820,4.263158,246.24,52.729,408,2185.4587,2185.4587,142.56,0.70337427,137,184.56207,184.56207,0,1,129,155.66896,155.66896,0,1,139,154.2931,154.2931,0,1,151,209.91724,209.91724,0,1,183,286.9655,286.9655,0,1,4951,17432.762,17432.762,220.32,0.5637513
2822,2821,14.755396,1801.44,52.743,2605,8675.989,8675.989,116.64,0.7730353,39330,138750.97,138750.97,427.68,0.87665325,1886,9046.097,9046.097,155.52,0.6066879,3083,10898.4,10898.4,168.48,0.87866277,1655,8247.9,8247.9,155.52,0.86893386,65535,659136.9,659136.9,1801.44,0.23189813,22307,47152.98,47152.98,246.24,0.6923034
2823,2822,5.5,51.84,52.752,239,240.1862,240.1862,25.92,0,128,31.644827,31.644827,0,1,113,34.789654,34.789654,0,1,131,17.493103,17.493103,0,1,127,18.27931,18.27931,0,1,144,36.755173,36.755173,0,1,858,1525.438,1525.438,51.84,0.9560761
2824,2823,17.5,51.84,52.773,191,124.22069,124.22069,12.96,1,128,15.331035,15.331035,0,1,113,4.5206895,4.5206895,0,1,127,12.972414,12.972414,0,1,131,22.210344,22.210344,0,1,143,25.944828,25.944828,0,1,665,1283.0896,1283.0896,51.84,0.75812966
2825,2824,21.75,51.84,52.802,130,63.486206,63.486206,0,1,124,15.134482,15.134482,0,1,111,28.106897,28.106897,0,1,137,33.02069,33.02069,0,1,128,19.26207,19.26207,0,1,144,23.389656,23.389656,0,1,1440,1762.8724,1762.8724,51.84,0.45449546
2826,2825,15.666667,38.88,52.81,114,12.382759,12.382759,0,1,120,9.237931,9.237931,0,1,119,21.62069,21.62069,0,1,134,12.972414,12.972414,0,1,122,1.3758621,1.3758621,0,1,138,1.1793103,1.1793103,0,1,1261,1283.4828,1283.4828,38.88,0.7490895
2827,2826,6.3333335,38.88,52.838,122,44.61724,44.61724,0,1,126,23.979311,23.979311,0,1,120,21.62069,21.62069,0,1,133,20.834482,20.834482,0,1,131,25.551723,25.551723,0,1,134,8.255173,8.255173,0,1,1150,1339.1069,1339.1069,38.88,0.39105818
2828,2827,17.615385,168.48,52.876,274,705.62067,705.62067,51.84,0.42717847,132,88.251724,88.251724,0,1,123,98.27586,98.27586,0,1,134,74.1,74.1,0,1,129,64.272415,64.272415,0,1,150,94.93449,94.93449,0,1,5178,14952.279,14952.279,168.48,0.8334904
2829,2828,17,25.92,52.891,111,5.5034485,5.5034485,0,1,126,18.082758,18.082758,0,1,105,3.7344828,3.7344828,0,1,133,11.596552,11.596552,0,1,128,10.417241,10.417241,0,1,136,5.8965516,5.8965516,0,1,1058,1425,1425,25.92,0
2830,2829,4.8333335,77.76,52.897,156,153.5069,153.5069,0,1,126,37.73793,37.73793,0,1,112,24.962069,24.962069,0,1,132,12.775862,12.775862,0,1,137,34.2,34.2,0,1,143,50.710346,50.710346,0,1,1273,1932.8896,1932.8896,77.76,0.60657644
2831,2830,4.875,103.68,52.897,133,92.18276,92.18276,0,1,126,31.251724,31.251724,0,1,113,26.141378,26.141378,0,1,134,36.36207,36.36207,0,1,138,73.11724,73.11724,0,1,139,46.386208,46.386208,0,1,1774,3511.0034,3511.0034,103.68,0.89153993
2832,2831,18,25.92,52.919,126,21.031034,21.031034,0,1,118,-0.7862069,-0.7862069,0,1,106,8.648276,8.648276,0,1,132,15.331035,15.331035,0,1,131,19.45862,19.45862,0,1,141,12.382759,12.382759,0,1,1131,1379.7931,1379.7931,25.92,0
2833,2832,23.544777,1736.64,52.928,1050,8738.689,8738.689,311.04,0.46268642,24305,142423.98,142423.98,738.72,0.970382,1802,9920.956,9920.956,246.24,0.69744045,2264,11607.992,11607.992,259.2,0.9621781,1488,8468.018,8468.018,233.28,0.9300766,65535,683176,683176,1736.64,0.43851542,14040,96397.35,96397.35,531.36,0.4966923
2834,2833,6.6666665,38.88,52.986,114,21.227587,21.227587,0,1,124,21.817242,21.817242,0,1,109,6.0931034,6.0931034,0,1,137,29.48276,29.48276,0,1,125,7.2724137,7.2724137,0,1,138,0.98275864,0.98275864,0,1,1197,1243.5507,1243.5507,38.88,0.39609745
2835,2834,10,64.8,53.007,127,57,57,0,1,127,40.88276,40.88276,0,1,108,24.962069,24.962069,0,1,125,-4.5206895,-4.5206895,0,1,134,34.396553,34.396553,0,1,142,18.868965,18.868965,0,1,2778,3358.5195,3358.5195,64.8,0.22985315
2836,2835,11.6,64.8,53.007,189,182.7931,182.7931,12.96,1,134,38.52414,38.52414,0,1,114,21.424137,21.424137,0,1,134,29.875862,29.875862,0,1,131,28.5,28.5,0,1,148,47.172413,47.172413,0,1,1048,1497.9207,1497.9207,64.8,0.46189824
2837,2836,22,38.88,53.117,119,22.996552,22.996552,0,1,127,14.151724,14.151724,0,1,110,16.313793,16.313793,0,1,133,-1.5724138,-1.5724138,0,1,131,20.048275,20.048275,0,1,138,10.417241,10.417241,0,1,1382,1433.0586,1433.0586,38.88,0
2838,2837,10.173913,298.08,53.117,492,2265.2585,2265.2585,129.6,0.48691186,141,214.04483,214.04483,0,1,124,195.17586,195.17586,0,1,138,185.93793,185.93793,0,1,151,234.8793,234.8793,0,1,171,342.58966,342.58966,0,1,4468,24093.9,24093.9,298.08,0.5237451
2839,2838,12.285714,90.72,53.139,344,460.5207,460.5207,25.92,0,129,33.610344,33.610344,0,1,117,76.26207,76.26207,0,1,134,43.831036,43.831036,0,1,130,37.541378,37.541378,0,1,147,43.43793,43.43793,0,1,1467,2486.7725,2486.7725,90.72,0.88960814
2840,2839,3.6666667,38.88,53.139,225,119.3069,119.3069,12.96,1,128,23.193104,23.193104,0,1,114,17.1,17.1,0,1,129,16.903448,16.903448,0,1,127,13.955173,13.955173,0,1,143,24.765518,24.765518,0,1,897,1234.5414,1234.5414,38.88,0.61583954
2841,2840,22.5,51.84,53.176,158,94.344826,94.344826,0,1,123,8.648276,8.648276,0,1,114,43.044827,43.044827,0,1,133,11.203448,11.203448,0,1,138,38.52414,38.52414,0,1,143,29.48276,29.48276,0,1,895,1464.7114,1464.7114,51.84,0.85616845
2842,2841,22.5,51.84,53.213,127,49.977077,49.977077,0,1,131,26.262465,26.262465,0,1,114,21.362751,21.362751,0,1,136,20.970774,20.970774,0,1,132,10.975358,10.975358,0,1,143,15.679083,15.679083,0,1,994,1411.5175,1411.5175,51.84,0.6846093
2843,2842,31,25.92,53.234,117,16.313793,16.313793,0,1,125,5.3068967,5.3068967,0,1,106,9.237931,9.237931,0,1,123,4.5206895,4.5206895,0,1,143,12.972414,12.972414,0,1,141,6.486207,6.486207,0,1,1447,1830.0931,1830.0931,25.92,0
2844,2843,24.188171,2410.56,53.249,1976,9768.461,9768.461,220.32,0.82834053,27245,230731.63,230731.63,959.04,0.96088773,2172,14442.199,14442.199,336.96,0.6944637,2696,17544.895,17544.895,388.8,0.9304957,1696,12790.212,12790.212,324,0.9494158,65535,1043237,1043237,2410.56,0.44125795,13839,57940.957,57940.957,349.92,0.95918244
2845,2844,32.5,51.84,53.272,144,60.53793,60.53793,0,1,129,33.41379,33.41379,0,1,107,15.134482,15.134482,0,1,131,21.227587,21.227587,0,1,139,28.893103,28.893103,0,1,139,11.4,11.4,0,1,1079,1569.2689,1569.2689,51.84,0.6569146
2846,2845,20.5,77.76,53.28,128,49.531036,49.531036,0,1,129,29.875862,29.875862,0,1,113,35.772415,35.772415,0,1,130,29.875862,29.875862,0,1,130,19.655172,19.655172,0,1,139,15.92069,15.92069,0,1,1303,2238.9207,2238.9207,77.76,0.72296625
2847,2846,17.68613,1775.52,53.28,3580,8908.892,8908.892,103.68,0.5158408,41802,126102.04,126102.04,401.76,0.92833704,1813,8155.4766,8155.4766,168.48,0.6168381,2942,10075.397,10075.397,129.6,0.8638161,1649,7565.176,7565.176,155.52,0.9520364,65535,586110.2,586110.2,1775.52,0.32585353,26271,42739.65,42739.65,246.24,0.8621364
2848,2847,16.333334,38.88,53.3,148,49.334484,49.334484,0,1,123,7.075862,7.075862,0,1,106,2.162069,2.162069,0,1,124,-6.486207,-6.486207,0,1,129,12.186207,12.186207,0,1,139,9.727304,9.727304,0,1,901,1318.862,1318.862,38.88,0.17341834
2849,2848,10,116.64,53.339,215,371.2862,371.2862,38.88,0.67858446,134,71.74138,71.74138,0,1,118,55.03448,55.03448,0,1,131,41.668964,41.668964,0,1,136,66.82758,66.82758,0,1,146,43.43793,43.43793,0,1,1983,3850.276,3850.276,103.68,0.44056883
2850,2849,19.4,64.8,53.381,130,63.486206,63.486206,0,1,129,10.613793,10.613793,0,1,113,32.82414,32.82414,0,1,134,32.03793,32.03793,0,1,135,25.748276,25.748276,0,1,143,27.910345,27.910345,0,1,1103,1481.2137,1481.2137,64.8,0.8363287
2851,2850,25.904348,1490.4,53.389,1264,6743.6895,6743.6895,194.4,0.8108682,15924,102000.914,102000.914,699.84,0.988741,1300,6682.759,6682.759,220.32,0.61495936,1416,8071.7896,8071.7896,259.2,0.9157036,1219,5484.186,5484.186,194.4,0.91969097,65535,487678.44,487678.44,1490.4,0.5770604,9208,30448.81,30448.81,259.2,0.82482743
2852,2851,23.833334,77.76,53.403,193,182.4,182.4,12.96,1,127,35.37931,35.37931,0,1,119,75.27931,75.27931,0,1,139,61.32414,61.32414,0,1,146,52.67586,52.67586,0,1,146,59.948277,59.948277,0,1,1274,2036.669,2036.669,77.76,0.28651142
2853,2852,12.5,77.76,53.426,218,289.5207,289.5207,25.92,0,126,23.586206,23.586206,0,1,112,35.575863,35.575863,0,1,142,25.551723,25.551723,0,1,130,41.275864,41.275864,0,1,136,-2.3586206,-2.3586206,0,1,843,1783.3138,1783.3138,77.76,0.7228246
2854,2853,17.666666,38.88,53.455,118,25.086533,25.086533,0,1,124,16.659025,16.659025,0,1,107,12.935244,12.935244,0,1,128,5.2916903,5.2916903,0,1,125,0.9799427,0.9799427,0,1,133,0.39197707,0.39197707,0,1,1270,1547.6495,1547.6495,38.88,0.32833642
2855,2854,21.714285,90.72,53.492,415,470.7414,470.7414,25.92,0,129,13.168965,13.168965,0,1,117,52.67586,52.67586,0,1,144,44.42069,44.42069,0,1,133,24.962069,24.962069,0,1,155,46.97586,46.97586,0,1,2508,4916.4365,4916.4365,77.76,0.8764259
2856,2855,25.686747,1075.68,53.506,2068,5586.393,5586.393,116.64,0.89999014,37196,91666.81,91666.81,362.88,0.88464665,1439,6025.883,6025.883,129.6,0.5949666,2581,7218.9517,7218.9517,103.68,0.694099,1919,5045.876,5045.876,116.64,0.6197285,65535,462817.78,462817.78,1075.68,0.72584677,15849,35275.047,35275.047,233.28,0.7778229
2857,2856,26,90.72,53.522,174,232.91379,232.91379,12.96,1,128,33.41379,33.41379,0,1,111,30.66207,30.66207,0,1,139,48.155174,48.155174,0,1,140,6.486207,6.486207,0,1,146,48.351723,48.351723,0,1,1223,2499.1553,2499.1553,77.76,0.9049576
2858,2857,28.5,51.84,53.522,120,24.962069,24.962069,0,1,125,7.075862,7.075862,0,1,111,28.5,28.5,0,1,130,17.1,17.1,0,1,140,18.082758,18.082758,0,1,134,-0.39310345,-0.39310345,0,1,1052,1296.2385,1296.2385,51.84,0.8056356
2859,2858,22,90.72,53.557,201,302.1,302.1,25.92,0,127,44.42069,44.42069,0,1,116,57.196552,57.196552,0,1,136,46.189655,46.189655,0,1,137,35.575863,35.575863,0,1,139,27.51724,27.51724,0,1,2167,3335.2861,3335.2861,64.8,0.63753337
2860,2859,29.5,51.84,53.557,124,49.13793,49.13793,0,1,128,34.789654,34.789654,0,1,118,30.465517,30.465517,0,1,128,18.27931,18.27931,0,1,140,16.903448,16.903448,0,1,142,21.031034,21.031034,0,1,804,1209.1661,1209.1661,51.84,0.5964377
2861,2860,27.4,64.8,53.586,207,244.7069,244.7069,25.92,0,130,23.586206,23.586206,0,1,111,6.486207,6.486207,0,1,130,18.27931,18.27931,0,1,143,35.18276,35.18276,0,1,150,47.172413,47.172413,0,1,1367,1486.4806,1486.4806,51.84,0.7029676
2862,2861,18,25.92,53.615,124,31.358166,31.358166,0,1,118,-3.7237823,-3.7237823,0,1,110,15.091118,15.091118,0,1,132,18.422922,18.422922,0,1,133,18.030945,18.030945,0,1,142,10.191404,10.191404,0,1,1262,1643.3639,1643.3639,25.92,0
2863,2862,22.392857,1814.4,53.633,1914,6640.7607,6640.7607,116.64,0.8891155,36876,165196.8,165196.8,648,0.9024177,2007,10426.876,10426.876,181.44,0.5885063,3707,12474.44,12474.44,168.48,0.89860094,1868,9426.842,9426.842,168.48,0.94934016,65535,763732.4,763732.4,1814.4,0.31604546,25261,54218.227,54218.227,259.2,0.38085103
2864,2863,14.5,77.76,53.712,151,107.71034,107.71034,0,1,125,21.62069,21.62069,0,1,115,27.910345,27.910345,0,1,132,30.66207,30.66207,0,1,128,35.18276,35.18276,0,1,138,22.210344,22.210344,0,1,928,1569.6621,1569.6621,77.76,0.8332652
2865,2864,15.538462,168.48,53.732,204,443.22415,443.22415,12.96,1,130,52.67586,52.67586,0,1,116,94.73793,94.73793,0,1,136,61.127586,61.127586,0,1,135,92.37931,92.37931,0,1,145,75.868965,75.868965,0,1,1761,7290.1074,7290.1074,168.48,0.52204955
2866,2865,19.5,51.84,53.74,141,61.127586,61.127586,0,1,119,-5.110345,-5.110345,0,1,111,28.5,28.5,0,1,130,-2.5551724,-2.5551724,0,1,128,23.586206,23.586206,0,1,142,22.996552,22.996552,0,1,900,1381.7306,1381.7306,51.84,0.55632544
2867,2866,2.1666667,77.76,53.749,202,153.06705,153.06705,12.96,1,121,15.483094,15.483094,0,1,126,20.578796,20.578796,0,1,131,30.182236,30.182236,0,1,131,36.06189,36.06189,0,1,143,56.640686,56.640686,0,1,4378,5649.0835,5649.0835,77.76,0.36430052
2868,2867,32.133106,3797.28,53.808,6234,32129.686,32129.686,311.04,0.66985536,65535,573619.7,573619.7,1412.64,0.8653877,4618,36491.203,36491.203,336.96,0.7358258,6776,46012.758,46012.758,362.88,0.82044816,4516,32847.723,32847.723,298.08,0.8341602,65535,2218618.5,2218618.5,3784.32,0.5501371,15686,109700.73,109700.73,427.68,0.8796209
2869,2868,8.714286,90.72,53.85,122,52.67586,52.67586,0,1,122,19.851725,19.851725,0,1,113,54.444828,54.444828,0,1,130,25.355173,25.355173,0,1,131,36.755173,36.755173,0,1,139,19.851725,19.851725,0,1,2949,5692.1377,5692.1377,90.72,0.7400233
2870,2869,24.428572,90.72,53.857,198,239.98965,239.98965,25.92,0,122,-0.58965516,-0.58965516,0,1,106,6.87931,6.87931,0,1,133,35.18276,35.18276,0,1,147,31.448277,31.448277,0,1,142,38.720688,38.720688,0,1,1689,2332.4167,2332.4167,77.76,0.40896133
2871,2870,16.5,51.84,53.887,124,44.813793,44.813793,0,1,125,24.372414,24.372414,0,1,111,22.210344,22.210344,0,1,135,15.527586,15.527586,0,1,126,18.868965,18.868965,0,1,148,32.23448,32.23448,0,1,945,1395.1241,1395.1241,51.84,0.49062154
2872,2871,13.4,64.8,53.945,143,99.45517,99.45517,0,1,129,36.36207,36.36207,0,1,113,17.886208,17.886208,0,1,132,28.5,28.5,0,1,132,41.275864,41.275864,0,1,142,28.303448,28.303448,0,1,841,1766.6069,1766.6069,64.8,0.7437981
2873,2872,8,64.8,53.953,139,96.42636,96.42636,0,1,118,5.2916903,5.2916903,0,1,111,5.6836677,5.6836677,0,1,138,41.941547,41.941547,0,1,127,30.182236,30.182236,0,1,143,35.473927,35.473927,0,1,953,1510.6797,1510.6797,64.8,0.3642479
2874,2873,15.5,1529.28,54.004,768,4080.2173,4080.2173,155.52,0.9119809,14498,116967.34,116967.34,686.88,0.894357,1236,7503.9517,7503.9517,246.24,0.62673694,1709,9030.962,9030.962,246.24,0.8521756,1028,6743.2964,6743.2964,246.24,0.97055465,65535,578727.5,578727.5,1529.28,0.5826547,14132,42193.87,42193.87,285.12,0.8155883
2875,2874,23,38.88,54.019,125,34.2,34.2,0,1,124,17.689655,17.689655,0,1,114,26.927586,26.927586,0,1,132,20.44138,20.44138,0,1,140,15.134482,15.134482,0,1,141,2.7517242,2.7517242,0,1,1304,1268.5448,1268.5448,38.88,0
2876,2875,17,90.72,54.048,146,149.77242,149.77242,0,1,134,50.12069,50.12069,0,1,123,75.47586,75.47586,0,1,137,41.865517,41.865517,0,1,133,44.813793,44.813793,0,1,157,94.93449,94.93449,0,1,2121,3275.731,3275.731,90.72,0.29239193
2877,2876,27.552238,1736.64,54.057,2376,6930.2173,6930.2173,129.6,0.82068807,37224,158962,158962,596.16,0.82411504,2272,9697.076,9697.076,181.44,0.5516674,4217,12149.648,12149.648,168.48,0.85915536,2718,8516.9795,8516.9795,168.48,0.87906367,65535,672835.5,672835.5,1736.64,0.4318745,19225,51990.555,51990.555,246.24,0.76637375
2878,2877,28,116.64,54.128,188,349.66553,349.66553,25.92,0,126,29.089655,29.089655,0,1,112,41.07931,41.07931,0,1,143,77.63793,77.63793,0,1,140,51.693104,51.693104,0,1,149,56.410343,56.410343,0,1,4337,8633.871,8633.871,116.64,0.50315857
2879,2878,19.5,77.76,54.18,119,40.765617,40.765617,0,1,130,43.901432,43.901432,0,1,114,38.217766,38.217766,0,1,135,32.926075,32.926075,0,1,134,43.705444,43.705444,0,1,142,29.986246,29.986246,0,1,1482,3375.5105,3375.5105,77.76,0.7839345
2880,2879,26.6,64.8,54.218,169,111.248276,111.248276,0,1,127,35.772415,35.772415,0,1,123,36.36207,36.36207,0,1,134,40.09655,40.09655,0,1,145,35.968964,35.968964,0,1,146,47.565517,47.565517,0,1,981,1533.8896,1533.8896,64.8,0.71536016
2881,2880,10.428572,90.72,54.268,271,351.43448,351.43448,38.88,0,126,45.206898,45.206898,0,1,114,40.293102,40.293102,0,1,131,28.893103,28.893103,0,1,132,46.189655,46.189655,0,1,142,35.18276,35.18276,0,1,1466,4033.045,4033.045,90.72,0.55860704
2882,2881,12.666667,38.88,54.305,114,17.1,17.1,0,1,122,16.11724,16.11724,0,1,115,16.313793,16.313793,0,1,133,19.45862,19.45862,0,1,127,9.827586,9.827586,0,1,148,34.2,34.2,0,1,1229,1395.3207,1395.3207,38.88,0.34424454
2883,2882,33.333332,38.88,54.335,136,41.275864,41.275864,0,1,124,15.724138,15.724138,0,1,116,27.713793,27.713793,0,1,129,14.544827,14.544827,0,1,136,10.417241,10.417241,0,1,141,10.417241,10.417241,0,1,1268,1397.4828,1397.4828,38.88,0.35750794
2884,2883,18,90.72,54.356,158,126.97241,126.97241,0,1,126,37.934483,37.934483,0,1,111,38.52414,38.52414,0,1,135,38.91724,38.91724,0,1,134,42.25862,42.25862,0,1,144,42.848274,42.848274,0,1,2410,5826.383,5826.383,90.72,0.76488817
2885,2884,17.714285,90.72,54.363,157,149.77242,149.77242,0,1,124,14.348276,14.348276,0,1,114,34.986206,34.986206,0,1,132,33.217243,33.217243,0,1,130,52.872414,52.872414,0,1,144,34.396553,34.396553,0,1,2027,3611.4414,3611.4414,90.72,0.5104094
2886,2885,15.802817,1840.32,54.371,1171,5727.373,5727.373,168.48,0.85416996,19137,107522.84,107522.84,583.2,0.8720519,1339,7124.7715,7124.7715,168.48,0.61180776,2152,8565.091,8565.091,220.32,0.8034802,1173,6430.384,6430.384,194.4,0.9671729,65535,482734.47,482734.47,1840.32,0.4443753,14776,39878.598,39878.598,259.2,0.57383543
2887,2886,4.25,51.84,54.429,157,120.87931,120.87931,0,1,126,28.303448,28.303448,0,1,110,22.996552,22.996552,0,1,132,26.534483,26.534483,0,1,133,39.70345,39.70345,0,1,139,30.858622,30.858622,0,1,1440,1745.969,1745.969,51.84,0.55419475
2888,2887,9.25,103.68,54.429,313,660.8069,660.8069,64.8,0.8159039,126,40.09655,40.09655,0,1,117,62.306896,62.306896,0,1,136,45.6,45.6,0,1,131,30.858622,30.858622,0,1,148,80.78276,80.78276,0,1,3322,6503.1104,6503.1104,90.72,0.610674
2889,2888,19.624113,1827.36,54.459,871,4824.454,4824.454,129.6,0.6874857,27098,143548.86,143548.86,622.08,0.90424067,1830,9004.89,9004.89,207.36,0.64203584,3253,10870.7,10870.7,246.24,0.74009484,1763,8260.329,8260.329,194.4,0.8940434,65535,658609.7,658609.7,1827.36,0.40884757,14972,46089.2,46089.2,272.16,0.77897376
2890,2889,13.8,64.8,54.525,294,322.73795,322.73795,25.92,0,129,47.368965,47.368965,0,1,115,36.951725,36.951725,0,1,129,10.0241375,10.0241375,0,1,128,25.748276,25.748276,0,1,141,22.406897,22.406897,0,1,1133,1801.0034,1801.0034,51.84,0.5100832
