Event,Object Number,Raw Centroid X,Area_MC,Time,Raw Max Pixel_SSC - 773/56 - A1,SSC - 773/56 - A1,UCI_SSC - 773/56 - A1,Area_SSC - 773/56 - A1,Aspect Ratio_SSC - 773/56 - A1,Raw Max Pixel_488 - 773/56 - C1,488 - 773/56 - C1,UCI_488 - 773/56 - C1,Area_488 - 773/56 - C1,Aspect Ratio_488 - 773/56 - C1,Raw Max Pixel_488 - 528/46 - C3,488 - 528/46 - C3,UCI_488 - 528/46 - C3,Area_488 - 528/46 - C3,Aspect Ratio_488 - 528/46 - C3,Raw Max Pixel_488 - 583/24 - C4,488 - 583/24 - C4,UCI_488 - 583/24 - C4,Area_488 - 583/24 - C4,Aspect Ratio_488 - 583/24 - C4,Raw Max Pixel_488 - 611/31 - C5,488 - 611/31 - C5,UCI_488 - 611/31 - C5,Area_488 - 611/31 - C5,Aspect Ratio_488 - 611/31 - C5,Raw Max Pixel_488 - 702/87 - C6,488 - 702/87 - C6,UCI_488 - 702/87 - C6,Area_488 - 702/87 - C6,Aspect Ratio_488 - 702/87 - C6,Raw Max Pixel_FSC - 456/51 - D2,FSC - 456/51 - D2,UCI_FSC - 456/51 - D2,Area_FSC - 456/51 - D2,Aspect Ratio_FSC - 456/51 - D2
760,759,33.18182,427.68,15.413,1278,6003.6724,6003.6724,168.48,0.9225644,3407,17259.404,17259.404,311.04,0.93453574,236,964.2828,964.2828,64.8,0.6374699,416,1398.0724,1398.0724,77.76,0.7900157,334,1015.7793,1015.7793,64.8,0.80897146,32752,113505.48,113505.48,401.76,0.9115501,18572,48558.3,48558.3,298.08,0.6623436
761,760,18,103.68,15.457,160,167.85518,167.85518,0,1,133,57.393105,57.393105,0,1,110,15.134482,15.134482,0,1,128,29.48276,29.48276,0,1,126,35.968964,35.968964,0,1,137,26.534483,26.534483,0,1,2423,4320.4033,4320.4033,103.68,0.21575996
762,761,10.6,64.8,15.478,197,182.8573,182.8573,25.92,0,123,6.8595986,6.8595986,0,1,112,32.926075,32.926075,0,1,136,32.534096,32.534096,0,1,122,-11.171347,-11.171347,0,1,141,20.578796,20.578796,0,1,876,1299.66,1299.66,64.8,0.5955069
763,762,21.5,207.36,15.5,299,601.29285,601.29285,51.84,0.6954154,1597,3929.5703,3929.5703,129.6,0.7626788,149,251.06133,251.06133,0,1,221,357.4831,357.4831,25.92,0,208,317.50143,317.50143,12.96,1,16302,29394.95,29394.95,181.44,0.85713816,6360,15096.018,15096.018,142.56,0.6596137
764,763,22.75,51.84,15.507,111,7.643553,7.643553,0,1,128,4.507736,4.507736,0,1,106,8.623496,8.623496,0,1,122,11.955301,11.955301,0,1,134,19.206877,19.206877,0,1,138,20.774786,20.774786,0,1,1208,1415.4292,1415.4292,51.84,0.4224933
765,764,7.6,64.8,15.514,123,53.26552,53.26552,0,1,133,68.989655,68.989655,0,1,107,29.48276,29.48276,0,1,131,29.48276,29.48276,0,1,124,11.4,11.4,0,1,137,17.689655,17.689655,0,1,1498,2070.4758,2070.4758,64.8,0.70059687
766,765,2.4,64.8,15.522,201,203.82414,203.82414,12.96,1,129,43.831036,43.831036,0,1,125,20.244827,20.244827,0,1,127,27.32069,27.32069,0,1,123,12.972414,12.972414,0,1,134,14.544827,14.544827,0,1,2724,1830.3853,1830.3853,51.84,0.5265229
767,766,17.8,64.8,15.558,157,106.53104,106.53104,0,1,129,40.09655,40.09655,0,1,109,11.9896555,11.9896555,0,1,127,21.62069,21.62069,0,1,130,38.720688,38.720688,0,1,140,25.748276,25.748276,0,1,1659,2179.6743,2179.6743,64.8,0.5330536
768,767,25.5,51.84,15.611,183,113.08539,113.08539,12.96,1,127,25.47851,25.47851,0,1,106,20.382809,20.382809,0,1,128,24.302578,24.302578,0,1,133,9.995416,9.995416,0,1,144,34.689972,34.689972,0,1,1325,1350.1011,1350.1011,38.88,0.6374056
769,768,7.714286,90.72,15.639,152,119.89655,119.89655,0,1,123,20.244827,20.244827,0,1,118,33.806896,33.806896,0,1,136,48.155174,48.155174,0,1,127,15.134482,15.134482,0,1,138,24.175861,24.175861,0,1,1533,2483.4312,2483.4312,90.72,0.74023616
770,769,32.5,51.84,15.676,218,186.13448,186.13448,12.96,1,125,8.844828,8.844828,0,1,103,2.162069,2.162069,0,1,129,16.903448,16.903448,0,1,141,19.26207,19.26207,0,1,139,16.706896,16.706896,0,1,972,1740.8586,1740.8586,51.84,0.82037634
771,770,18.5,51.84,15.719,208,130.7069,130.7069,12.96,1,124,20.834482,20.834482,0,1,109,29.48276,29.48276,0,1,125,22.8,22.8,0,1,123,10.417241,10.417241,0,1,142,21.817242,21.817242,0,1,904,1618.4069,1618.4069,51.84,0.9728726
772,771,7.0833335,311.04,15.728,1025,4887.832,4887.832,194.4,0.6280765,127,113.80345,113.80345,0,1,111,76.85172,76.85172,0,1,128,94.73793,94.73793,0,1,133,91.5931,91.5931,0,1,144,107.9069,107.9069,0,1,10591,41167.797,41167.797,298.08,0.9840412
773,772,24.2,129.6,15.778,906,2032.5972,2032.5972,64.8,0.40946916,125,34.102005,34.102005,0,1,109,31.358166,31.358166,0,1,128,23.126648,23.126648,0,1,145,45.66533,45.66533,0,1,144,43.117477,43.117477,0,1,11646,19930.354,19930.354,116.64,0.40042347
774,773,23,25.92,15.8,110,6.682759,6.682759,0,1,129,16.706896,16.706896,0,1,110,19.655172,19.655172,0,1,134,26.927586,26.927586,0,1,132,2.7517242,2.7517242,0,1,135,9.041379,9.041379,0,1,1146,1635.1138,1635.1138,25.92,0
775,774,10.166667,77.76,15.815,139,112.69341,112.69341,0,1,124,30.7702,30.7702,0,1,113,39.981663,39.981663,0,1,127,18.226934,18.226934,0,1,129,29.790258,29.790258,0,1,139,20.382809,20.382809,0,1,2059,5455.593,5455.593,77.76,0.7566805
776,775,16.142857,181.44,15.859,268,628.9655,628.9655,51.84,0.29158032,125,81.56896,81.56896,0,1,109,50.12069,50.12069,0,1,126,89.23448,89.23448,0,1,133,58.375862,58.375862,0,1,140,98.27586,98.27586,0,1,1284,6107.4517,6107.4517,181.44,0.37955412
777,776,30.75,51.84,15.882,145,72.71175,72.71175,0,1,130,27.242407,27.242407,0,1,105,14.503152,14.503152,0,1,131,31.750143,31.750143,0,1,134,12.151289,12.151289,0,1,148,37.825787,37.825787,0,1,1017,1449.9232,1449.9232,51.84,0.22972278
778,777,25.6,64.8,15.882,131,50.565044,50.565044,0,1,123,14.111175,14.111175,0,1,110,24.10659,24.10659,0,1,119,5.095702,5.095702,0,1,140,36.25788,36.25788,0,1,141,15.483094,15.483094,0,1,886,1417.5851,1417.5851,64.8,0.8861256
779,778,16.896551,375.84,15.889,958,4396.4688,4396.4688,155.52,0.7245898,2658,12451.748,12451.748,298.08,0.8376829,237,746.11035,746.11035,51.84,0.43772608,358,1070.8138,1070.8138,51.84,0.7946308,289,770.6793,770.6793,51.84,0.7224096,35429,86766.58,86766.58,362.88,0.49345884,13993,41120.39,41120.39,259.2,0.8299267
780,779,17,90.72,15.889,132,91.986206,91.986206,0,1,127,56.410343,56.410343,0,1,109,32.82414,32.82414,0,1,129,43.831036,43.831036,0,1,127,43.634483,43.634483,0,1,143,54.64138,54.64138,0,1,3805,5979.693,5979.693,90.72,0.6778053
781,780,19,90.72,15.896,252,342.39197,342.39197,12.96,1,123,24.10659,24.10659,0,1,110,27.242407,27.242407,0,1,139,20.774786,20.774786,0,1,128,38.02178,38.02178,0,1,139,25.086533,25.086533,0,1,2417,3603.8372,3603.8372,90.72,0.300955
782,781,10.5,51.84,15.896,122,51.153008,51.153008,0,1,123,17.246992,17.246992,0,1,107,17.246992,17.246992,0,1,121,8.231519,8.231519,0,1,124,16.267048,16.267048,0,1,134,5.487679,5.487679,0,1,938,1549.2894,1549.2894,51.84,0.77618873
783,782,20.875,103.68,15.896,179,217.77931,217.77931,12.96,1,130,43.43793,43.43793,0,1,113,37.148277,37.148277,0,1,132,46.779312,46.779312,0,1,128,22.210344,22.210344,0,1,135,16.706896,16.706896,0,1,2715,4290.1343,4290.1343,90.72,0.53391856
784,783,19.5,51.84,15.947,168,84.71379,84.71379,0,1,126,19.065517,19.065517,0,1,105,10.810345,10.810345,0,1,126,15.331035,15.331035,0,1,128,12.775862,12.775862,0,1,140,25.355173,25.355173,0,1,1333,3448.5,3448.5,51.84,0.8491011
785,784,30.5,51.84,15.984,165,91.52665,91.52665,0,1,130,27.242407,27.242407,0,1,107,14.895129,14.895129,0,1,131,32.926075,32.926075,0,1,135,12.739255,12.739255,0,1,144,31.162178,31.162178,0,1,1075,1547.9175,1547.9175,51.84,0.54272795
786,785,16.5,51.84,16.035,127,55.231033,55.231033,0,1,122,18.475863,18.475863,0,1,110,15.92069,15.92069,0,1,128,18.082758,18.082758,0,1,124,16.510345,16.510345,0,1,139,14.151724,14.151724,0,1,921,1285.2517,1285.2517,51.84,0.41139606
787,786,20.333334,38.88,16.064,169,79.60345,79.60345,0,1,125,4.913793,4.913793,0,1,119,28.893103,28.893103,0,1,127,4.5206895,4.5206895,0,1,125,19.45862,19.45862,0,1,141,13.365518,13.365518,0,1,968,1327.7069,1327.7069,38.88,0.18666473
788,787,25.5,51.84,16.101,135,36.165516,36.165516,0,1,122,12.186207,12.186207,0,1,114,18.868965,18.868965,0,1,127,23.389656,23.389656,0,1,143,16.11724,16.11724,0,1,137,10.810345,10.810345,0,1,1015,1275.031,1275.031,51.84,0.73232996
789,788,32.2,64.8,16.123,125,53.896847,53.896847,0,1,125,20.970774,20.970774,0,1,111,13.327221,13.327221,0,1,127,18.226934,18.226934,0,1,141,8.819485,8.819485,0,1,147,31.358166,31.358166,0,1,1862,3098.3828,3098.3828,64.8,0.18667318
790,789,13.166667,77.76,16.13,179,137.58621,137.58621,12.96,1,125,28.303448,28.303448,0,1,111,33.610344,33.610344,0,1,128,24.372414,24.372414,0,1,126,35.772415,35.772415,0,1,138,5.110345,5.110345,0,1,2081,2595.654,2595.654,64.8,0.620149
791,790,8.5,51.84,16.139,177,83.33793,83.33793,12.96,1,129,28.303448,28.303448,0,1,112,38.720688,38.720688,0,1,126,16.313793,16.313793,0,1,126,25.748276,25.748276,0,1,143,23.389656,23.389656,0,1,877,1420.1464,1420.1464,51.84,0.53474844
792,791,15.8,194.4,16.139,285,1156.7069,1156.7069,90.72,0.5179194,131,71.93793,71.93793,0,1,112,95.131035,95.131035,0,1,130,63.289654,63.289654,0,1,125,46.189655,46.189655,0,1,138,34.986206,34.986206,0,1,2684,11322.643,11322.643,181.44,0.48937804
793,792,20.4,64.8,16.175,134,45.010345,45.010345,0,1,131,35.37931,35.37931,0,1,117,24.372414,24.372414,0,1,126,23.782759,23.782759,0,1,132,33.02069,33.02069,0,1,144,46.97586,46.97586,0,1,1004,1571.6276,1571.6276,64.8,0.5756344
794,793,13.956522,298.08,16.175,3433,7585.7363,7585.7363,142.56,0.67859364,4213,13936.549,13936.549,181.44,0.8076852,226,795.1255,795.1255,64.8,0.6598381,392,1107.1393,1107.1393,77.76,0.9007562,362,864.7014,864.7014,51.84,0.61406267,31905,93579.82,93579.82,298.08,0.826459,15312,37935.96,37935.96,246.24,0.7691112
795,794,20.8,64.8,16.189,112,15.134482,15.134482,0,1,130,34.2,34.2,0,1,112,38.720688,38.720688,0,1,131,25.748276,25.748276,0,1,132,37.73793,37.73793,0,1,136,11.9896555,11.9896555,0,1,1727,2832.3103,2832.3103,64.8,0.59313434
796,795,26,90.72,16.225,168,207.74785,207.74785,0,1,126,52.52493,52.52493,0,1,108,34.493984,34.493984,0,1,125,36.25788,36.25788,0,1,139,35.473927,35.473927,0,1,136,16.463037,16.463037,0,1,779,1276.0814,1276.0814,90.72,0.93840164
797,796,30.125,103.68,16.233,183,275.95862,275.95862,25.92,0,128,41.275864,41.275864,0,1,113,31.055172,31.055172,0,1,136,39.70345,39.70345,0,1,142,64.46896,64.46896,0,1,144,48.744827,48.744827,0,1,1609,2430.1655,2430.1655,90.72,0.55452406
798,797,8.433333,388.8,16.24,501,3386.9792,3386.9792,207.36,0.4860908,279,749.84485,749.84485,25.92,0,118,157.24138,157.24138,0,1,138,175.52069,175.52069,0,1,135,130.3138,130.3138,0,1,1666,3401.7207,3401.7207,103.68,0.6644306,4000,25987.984,25987.984,388.8,0.3952757
799,798,4.5,77.76,16.292,130,78.81724,78.81724,0,1,121,19.655172,19.655172,0,1,109,31.055172,31.055172,0,1,125,33.41379,33.41379,0,1,125,12.57931,12.57931,0,1,141,32.627586,32.627586,0,1,1315,2873.9792,2873.9792,77.76,0.80214643
800,799,5.023256,557.28,16.3,10962,23466.113,23466.113,181.44,0.37650934,9719,46375.4,46375.4,311.04,0.93901515,410,2245.2104,2245.2104,116.64,0.74664426,741,3274.9448,3274.9448,129.6,0.8774763,556,2416.9966,2416.9966,116.64,0.95878136,54549,270305.6,270305.6,544.32,0.9809587,19315,74758.14,74758.14,285.12,0.88411576
801,800,23.857143,90.72,16.306,147,152.87106,152.87106,0,1,131,41.74556,41.74556,0,1,110,27.438395,27.438395,0,1,132,26.654442,26.654442,0,1,139,19.402864,19.402864,0,1,140,36.06189,36.06189,0,1,1164,2046.3163,2046.3163,90.72,0.29888433
802,801,7.4,64.8,16.306,144,66.83209,66.83209,0,1,127,21.754728,21.754728,0,1,116,61.5404,61.5404,0,1,132,24.302578,24.302578,0,1,122,8.427507,8.427507,0,1,138,13.327221,13.327221,0,1,874,1499.5164,1499.5164,64.8,0.6360327
803,802,23.0625,207.36,16.315,202,485.08966,485.08966,38.88,0.5183517,128,113.80345,113.80345,0,1,110,45.40345,45.40345,0,1,132,65.844826,65.844826,0,1,139,66.43449,66.43449,0,1,146,37.541378,37.541378,0,1,2274,9761.24,9761.24,194.4,0.39032593
804,803,19.625,103.68,16.336,196,278.10773,278.10773,25.92,0,125,25.6745,25.6745,0,1,110,21.558739,21.558739,0,1,133,59.972492,59.972492,0,1,127,39.00172,39.00172,0,1,142,30.7702,30.7702,0,1,1656,3571.787,3571.787,90.72,0.6910236
805,804,29,25.92,16.351,135,39.9,39.9,0,1,123,9.827586,9.827586,0,1,107,15.724138,15.724138,0,1,131,14.937931,14.937931,0,1,132,4.1275864,4.1275864,0,1,140,18.082758,18.082758,0,1,1186,1268.4406,1268.4406,25.92,0
806,805,4.6666665,77.76,16.357,311,428.08966,428.08966,25.92,0,124,32.431034,32.431034,0,1,115,12.972414,12.972414,0,1,123,8.844828,8.844828,0,1,126,21.227587,21.227587,0,1,138,25.944828,25.944828,0,1,1690,2295.331,2295.331,64.8,0.56185436
807,806,23.714285,90.72,16.365,131,82.90315,82.90315,0,1,126,40.17765,40.17765,0,1,106,30.378223,30.378223,0,1,129,35.669914,35.669914,0,1,141,37.237823,37.237823,0,1,136,2.9398282,2.9398282,0,1,1524,2591.1284,2591.1284,90.72,0.8980001
808,807,9.6,388.8,16.374,691,3486.0413,3486.0413,155.52,0.7331091,2787,12309.052,12309.052,298.08,0.80081475,222,841.63446,841.63446,38.88,0,278,1003.0034,1003.0034,51.84,0.95419115,259,808.2207,808.2207,64.8,0.7699837,29791,85527.125,85527.125,375.84,0.71134627,11338,37063.566,37063.566,272.16,0.7983122
809,808,24.875,103.68,16.387,141,125.43266,125.43266,0,1,127,32.14212,32.14212,0,1,108,23.910603,23.910603,0,1,132,27.04642,27.04642,0,1,143,45.66533,45.66533,0,1,144,57.81662,57.81662,0,1,2023,4459.719,4459.719,103.68,0.8318674
810,809,2.2857144,90.72,16.409,289,312.51724,312.51724,12.96,1,122,20.637932,20.637932,0,1,129,33.610344,33.610344,0,1,130,35.37931,35.37931,0,1,128,41.668964,41.668964,0,1,143,39.506897,39.506897,0,1,3943,4609.262,4609.262,90.72,0.5710208
811,810,29.971153,1347.84,16.409,7381,63867.125,63867.125,635.04,0.64443094,11323,123226.53,123226.53,881.28,0.82118857,569,6151.4795,6151.4795,272.16,0.6740636,899,8745.372,8745.372,349.92,0.77609324,662,6291.4243,6291.4243,311.04,0.8252728,65535,729799.1,729799.1,1347.84,0.6842233,14088,162070.28,162070.28,738.72,0.67588085
812,811,16.5,51.84,16.409,125,56.017242,56.017242,0,1,124,16.706896,16.706896,0,1,108,16.11724,16.11724,0,1,127,35.772415,35.772415,0,1,125,24.962069,24.962069,0,1,145,27.713793,27.713793,0,1,1398,2063.7932,2063.7932,51.84,0.6823038
813,812,9.5,51.84,16.423,113,21.031034,21.031034,0,1,125,35.37931,35.37931,0,1,105,14.937931,14.937931,0,1,128,21.227587,21.227587,0,1,120,4.324138,4.324138,0,1,136,14.937931,14.937931,0,1,1293,1748.8892,1748.8892,51.84,0.3689862
814,813,5,129.6,16.519,301,662.04926,662.04926,64.8,0.67960876,129,41.941547,41.941547,0,1,112,39.589684,39.589684,0,1,135,52.52493,52.52493,0,1,127,48.40917,48.40917,0,1,145,36.25788,36.25788,0,1,3727,9390.111,9390.111,129.6,0.5637233
815,814,33.5,51.84,16.519,161,144.46552,144.46552,0,1,124,18.868965,18.868965,0,1,106,6.682759,6.682759,0,1,124,15.331035,15.331035,0,1,135,1.5724138,1.5724138,0,1,139,11.596552,11.596552,0,1,1153,2223.7861,2223.7861,51.84,0.77163035
816,815,6.6,324,16.519,2041,5498.9277,5498.9277,155.52,0.8110959,3000,10876.976,10876.976,272.16,0.8218145,209,614.4207,614.4207,25.92,0,283,859.12756,859.12756,51.84,0.9519885,260,646.4586,646.4586,38.88,0.7539177,29665,72121.08,72121.08,324,0.55379546,10227,32981.188,32981.188,207.36,0.8697675
817,816,24.4,64.8,16.526,118,38.327587,38.327587,0,1,124,33.41379,33.41379,0,1,111,29.875862,29.875862,0,1,123,12.382759,12.382759,0,1,133,2.162069,2.162069,0,1,140,29.089655,29.089655,0,1,1327,1707.6414,1707.6414,64.8,0.761748
818,817,20.5,414.72,16.564,1010,3306.1965,3306.1965,116.64,0.79391944,2209,12265.811,12265.811,272.16,0.9442634,206,774.4138,774.4138,38.88,0.6669039,339,1003.5931,1003.5931,51.84,0.84203124,252,771.4655,771.4655,51.84,0.9136724,27570,82568.43,82568.43,388.8,0.8536303,17280,42719.926,42719.926,285.12,0.8751382
819,818,4.6,64.8,16.585,117,21.817242,21.817242,0,1,123,12.186207,12.186207,0,1,108,22.406897,22.406897,0,1,129,27.51724,27.51724,0,1,125,23.193104,23.193104,0,1,146,40.293102,40.293102,0,1,1300,1899.0828,1899.0828,64.8,0.57942724
820,819,10.918367,635.04,16.614,4011,20831.338,20831.338,298.08,0.7130404,4495,30308.473,30308.473,466.56,0.90750337,291,1558.8517,1558.8517,103.68,0.5857074,459,2258.969,2258.969,116.64,0.84573454,323,1646.5138,1646.5138,103.68,0.83098763,39758,182585.94,182585.94,622.08,0.7540175,17279,65111.69,65111.69,375.84,0.8303137
821,820,17.666666,38.88,16.636,116,19.45862,19.45862,0,1,127,18.475863,18.475863,0,1,108,20.834482,20.834482,0,1,121,4.1275864,4.1275864,0,1,121,0.19655173,0.19655173,0,1,140,2.5551724,2.5551724,0,1,1348,1716.2897,1716.2897,38.88,0.45138934
822,821,17.4,64.8,16.643,200,172.76897,172.76897,12.96,1,124,11.006897,11.006897,0,1,111,37.148277,37.148277,0,1,127,9.827586,9.827586,0,1,128,27.910345,27.910345,0,1,141,33.610344,33.610344,0,1,1182,1614.4758,1614.4758,64.8,0.5257317
823,822,13.5,77.76,16.652,278,350.42752,350.42752,25.92,0,124,22.538681,22.538681,0,1,120,53.112892,53.112892,0,1,126,22.73467,22.73467,0,1,123,19.402864,19.402864,0,1,141,29.790258,29.790258,0,1,1130,2823.9988,2823.9988,77.76,0.81177634
824,823,13.692307,168.48,16.658,182,387.66534,387.66534,12.96,1,123,52.13295,52.13295,0,1,111,68.20401,68.20401,0,1,137,53.50487,53.50487,0,1,129,60.16848,60.16848,0,1,142,33.122063,33.122063,0,1,2795,8425.743,8425.743,168.48,0.7131721
825,824,26.5,51.84,16.658,116,29.202291,29.202291,0,1,128,15.483094,15.483094,0,1,107,25.282522,25.282522,0,1,128,24.302578,24.302578,0,1,148,24.302578,24.302578,0,1,135,8.03553,8.03553,0,1,1688,2557.8464,2557.8464,51.84,0.3222387
826,825,19.4,64.8,16.71,128,66.631035,66.631035,0,1,124,17.493103,17.493103,0,1,106,14.544827,14.544827,0,1,124,20.637932,20.637932,0,1,122,5.7,5.7,0,1,132,1.5724138,1.5724138,0,1,1392,2747.2034,2747.2034,64.8,0.6586758
827,826,16.4,64.8,16.731,138,64.66552,64.66552,0,1,120,12.775862,12.775862,0,1,114,49.531036,49.531036,0,1,132,18.27931,18.27931,0,1,128,24.175861,24.175861,0,1,140,17.296553,17.296553,0,1,992,2221.259,2221.259,64.8,0.71949625
828,827,29.5,51.84,16.739,117,32.431034,32.431034,0,1,127,17.1,17.1,0,1,112,27.713793,27.713793,0,1,132,18.475863,18.475863,0,1,142,34.2,34.2,0,1,144,19.655172,19.655172,0,1,747,1207.8103,1207.8103,51.84,0.8199101
829,828,6,51.84,16.761,170,124.02414,124.02414,0,1,126,25.15862,25.15862,0,1,112,21.424137,21.424137,0,1,124,11.006897,11.006897,0,1,123,4.7172413,4.7172413,0,1,138,23.979311,23.979311,0,1,1581,2691.844,2691.844,51.84,0.12121997
830,829,12.333333,38.88,16.857,123,34.102005,34.102005,0,1,125,15.679083,15.679083,0,1,117,34.102005,34.102005,0,1,129,24.302578,24.302578,0,1,127,16.855015,16.855015,0,1,141,13.327221,13.327221,0,1,990,1421.7008,1421.7008,38.88,0.2246505
831,830,25.5,51.84,16.864,115,26.534483,26.534483,0,1,123,11.4,11.4,0,1,104,1.1793103,1.1793103,0,1,130,21.62069,21.62069,0,1,139,14.544827,14.544827,0,1,141,15.724138,15.724138,0,1,1531,1959.2275,1959.2275,51.84,0.33589822
832,831,30.25,207.36,16.864,1060,4823.5757,4823.5757,194.4,0.8199516,133,84.51724,84.51724,0,1,109,75.67242,75.67242,0,1,129,101.02759,101.02759,0,1,141,61.52069,61.52069,0,1,142,93.36207,93.36207,0,1,4574,7893.153,7893.153,116.64,0.5703882
833,832,23.515152,427.68,16.871,977,5748.54,5748.54,246.24,0.90753764,129,169.33409,169.33409,0,1,116,185.99312,185.99312,0,1,132,123.0808,123.0808,0,1,143,166.98224,166.98224,0,1,145,171.88194,171.88194,0,1,14522,61493.75,61493.75,388.8,0.8959319
834,833,26,116.64,16.871,142,150.12723,150.12723,0,1,125,27.04642,27.04642,0,1,108,31.554155,31.554155,0,1,131,44.4894,44.4894,0,1,141,47.821205,47.821205,0,1,141,29.398281,29.398281,0,1,5070,8706.595,8706.595,116.64,0.25746718
835,834,17.8,64.8,16.878,191,161.36897,161.36897,12.96,1,129,30.66207,30.66207,0,1,116,43.831036,43.831036,0,1,134,47.172413,47.172413,0,1,134,51.49655,51.49655,0,1,139,27.51724,27.51724,0,1,1652,2489.7207,2489.7207,51.84,0.7491457
836,835,29.333334,38.88,16.893,125,39.393696,39.393696,0,1,123,14.111175,14.111175,0,1,111,27.830372,27.830372,0,1,128,20.382809,20.382809,0,1,138,-5.487679,-5.487679,0,1,145,30.378223,30.378223,0,1,1460,1599.9264,1599.9264,38.88,0.55098253
837,836,7.5,51.84,16.902,122,31.055172,31.055172,0,1,127,25.355173,25.355173,0,1,108,16.313793,16.313793,0,1,132,23.782759,23.782759,0,1,126,22.603449,22.603449,0,1,139,29.089655,29.089655,0,1,674,1254.5896,1254.5896,51.84,0.5627185
838,837,12.4,64.8,16.915,251,216.01035,216.01035,12.96,1,119,11.203448,11.203448,0,1,109,22.013794,22.013794,0,1,128,27.713793,27.713793,0,1,128,17.493103,17.493103,0,1,144,32.03793,32.03793,0,1,838,1687.5931,1687.5931,64.8,0.80837584
839,838,27.5,51.84,16.952,133,48.21318,48.21318,0,1,126,18.226934,18.226934,0,1,108,18.422922,18.422922,0,1,128,18.226934,18.226934,0,1,143,30.966188,30.966188,0,1,146,41.941547,41.941547,0,1,1088,1881.794,1881.794,51.84,0.8598523
840,839,9.2,64.8,16.967,216,266.91724,266.91724,25.92,0,124,14.544827,14.544827,0,1,112,46.97586,46.97586,0,1,133,34.789654,34.789654,0,1,125,34.789654,34.789654,0,1,137,20.834482,20.834482,0,1,1308,2185.0654,2185.0654,51.84,0.17758228
841,840,9.5,51.84,17.003,143,62.110344,62.110344,0,1,118,5.110345,5.110345,0,1,111,14.937931,14.937931,0,1,125,24.175861,24.175861,0,1,124,16.903448,16.903448,0,1,140,23.389656,23.389656,0,1,749,1484.3586,1484.3586,51.84,0.7685237
842,841,3,25.92,17.019,118,13.365518,13.365518,0,1,123,5.3068967,5.3068967,0,1,120,17.886208,17.886208,0,1,123,3.1448276,3.1448276,0,1,124,12.57931,12.57931,0,1,137,6.682759,6.682759,0,1,1245,1561.0138,1561.0138,25.92,0
843,842,10.685715,453.6,17.069,133,360.8149,360.8149,0,1,127,91.134674,91.134674,0,1,113,168.35416,168.35416,0,1,136,156.98682,156.98682,0,1,131,185.79713,185.79713,0,1,141,165.21834,165.21834,0,1,13202,36211.734,36211.734,453.6,0.8380479
844,843,11.886364,570.24,17.099,823,5617.645,5617.645,220.32,0.45408812,3061,16212.176,16212.176,285.12,0.9065834,223,1057.6448,1057.6448,64.8,0.6707715,425,1341.4656,1341.4656,77.76,0.79216856,283,1011.0621,1011.0621,64.8,0.792705,24182,108806.516,108806.516,388.8,0.8067627,16943,72626.234,72626.234,505.44,0.4648072
845,844,12.75,51.84,17.127,117,26.534483,26.534483,0,1,125,12.186207,12.186207,0,1,109,15.134482,15.134482,0,1,129,31.055172,31.055172,0,1,122,10.613793,10.613793,0,1,143,24.372414,24.372414,0,1,1402,1530.095,1530.095,51.84,0.7601439
846,845,15.777778,116.64,17.143,282,408.1978,408.1978,25.92,0,123,37.541378,37.541378,0,1,111,18.868965,18.868965,0,1,132,44.42069,44.42069,0,1,126,31.055172,31.055172,0,1,146,60.53793,60.53793,0,1,1056,3701.9434,3701.9434,116.64,0.5414104
847,846,18,64.8,17.143,120,55.53589,55.53589,0,1,127,23.979311,23.979311,0,1,108,12.775862,12.775862,0,1,128,31.055172,31.055172,0,1,125,12.775862,12.775862,0,1,138,26.534483,26.534483,0,1,2102,2699.726,2699.726,64.8,0.27908254
848,847,11,25.92,17.171,118,22.603449,22.603449,0,1,122,13.75862,13.75862,0,1,109,17.689655,17.689655,0,1,125,3.7344828,3.7344828,0,1,122,9.041379,9.041379,0,1,137,0.7862069,0.7862069,0,1,1329,1257.538,1257.538,25.92,0
849,848,17.5625,622.08,17.195,631,3781.262,3781.262,181.44,0.6926202,2465,21253.322,21253.322,466.56,0.95247954,227,1103.317,1103.317,64.8,0.88219005,314,1724.236,1724.236,77.76,0.7379885,261,1271.469,1271.469,64.8,0.7243754,32573,136357.36,136357.36,609.12,0.77957267,14669,54951.53,54951.53,362.88,0.9346533
850,849,23.5,51.84,17.201,224,183.1862,183.1862,12.96,1,122,15.527586,15.527586,0,1,113,18.27931,18.27931,0,1,123,0.98275864,0.98275864,0,1,136,12.57931,12.57931,0,1,136,1.5724138,1.5724138,0,1,760,1297.5944,1297.5944,51.84,0.8495726
851,850,5.05,259.2,17.282,1774,4711.9565,4711.9565,90.72,0.669363,2564,8125.0967,8125.0967,116.64,0.77381194,188,482.3278,482.3278,12.96,1,316,711.6344,711.6344,25.92,0,270,554.84357,554.84357,25.92,0,16419,54164.96,54164.96,259.2,0.91605383,13176,29573.46,29573.46,194.4,0.34558684
852,851,23.5,51.84,17.282,121,33.610344,33.610344,0,1,125,23.979311,23.979311,0,1,106,15.724138,15.724138,0,1,125,14.544827,14.544827,0,1,137,20.44138,20.44138,0,1,140,11.203448,11.203448,0,1,1060,1738.1069,1738.1069,51.84,0.5622593
