Event,Object Number,Raw Centroid X,Area_MC,Time,Raw Max Pixel_SSC - 773/56 - A1,SSC - 773/56 - A1,UCI_SSC - 773/56 - A1,Area_SSC - 773/56 - A1,Aspect Ratio_SSC - 773/56 - A1,Raw Max Pixel_488 - 773/56 - C1,488 - 773/56 - C1,UCI_488 - 773/56 - C1,Area_488 - 773/56 - C1,Aspect Ratio_488 - 773/56 - C1,Raw Max Pixel_488 - 528/46 - C3,488 - 528/46 - C3,UCI_488 - 528/46 - C3,Area_488 - 528/46 - C3,Aspect Ratio_488 - 528/46 - C3,Raw Max Pixel_488 - 583/24 - C4,488 - 583/24 - C4,UCI_488 - 583/24 - C4,Area_488 - 583/24 - C4,Aspect Ratio_488 - 583/24 - C4,Raw Max Pixel_488 - 611/31 - C5,488 - 611/31 - C5,UCI_488 - 611/31 - C5,Area_488 - 611/31 - C5,Aspect Ratio_488 - 611/31 - C5,Raw Max Pixel_488 - 702/87 - C6,488 - 702/87 - C6,UCI_488 - 702/87 - C6,Area_488 - 702/87 - C6,Aspect Ratio_488 - 702/87 - C6,Raw Max Pixel_FSC - 456/51 - D2,FSC - 456/51 - D2,UCI_FSC - 456/51 - D2,Area_FSC - 456/51 - D2,Aspect Ratio_FSC - 456/51 - D2
1842,1841,12.090909,285.12,38.322,1058,4362.645,4362.645,142.56,0.73466116,1886,7602.3354,7602.3354,207.36,0.88255715,167,426.39105,426.39105,12.96,1,250,570.54266,570.54266,25.92,0,224,438.26236,438.26236,12.96,1,13524,42752.66,42752.66,272.16,0.7772485,21781,52213.008,52213.008,272.16,0.8799149
1843,1842,12.5,51.84,38.328,122,38.517746,38.517746,0,1,123,9.259459,9.259459,0,1,110,20.382809,20.382809,0,1,132,20.578796,20.578796,0,1,142,25.238523,25.238523,0,1,140,10.759371,10.759371,0,1,1098,1663.0828,1663.0828,51.84,0.30787337
1844,1843,31.15625,414.72,38.358,2842,9538.37,9538.37,194.4,0.7110606,3553,18157.357,18157.357,336.96,0.91245985,233,934.6693,934.6693,64.8,0.6257515,432,1280.9811,1280.9811,77.76,0.7183408,328,898.0195,898.0195,51.84,0.72510517,34894,101696.1,101696.1,349.92,0.81621456,15302,48260.47,48260.47,272.16,0.9493943
1845,1844,21.75,51.84,38.381,137,55.82069,55.82069,0,1,122,16.510345,16.510345,0,1,108,24.962069,24.962069,0,1,137,46.58276,46.58276,0,1,132,34.396553,34.396553,0,1,140,8.844828,8.844828,0,1,1402,1567.6965,1567.6965,51.84,0.34147334
1846,1845,3.25,51.84,38.395,147,52.916904,52.916904,0,1,130,26.654442,26.654442,0,1,107,3.7237823,3.7237823,0,1,124,14.895129,14.895129,0,1,128,26.262465,26.262465,0,1,144,21.362751,21.362751,0,1,1327,1491.2767,1491.2767,51.84,0.87183595
1847,1846,12.6,64.8,38.41,180,125.43266,125.43266,12.96,1,124,19.206877,19.206877,0,1,113,21.362751,21.362751,0,1,127,1.7638968,1.7638968,0,1,132,31.946133,31.946133,0,1,141,12.151289,12.151289,0,1,1564,2211.9268,2211.9268,64.8,0.56463027
1848,1847,26.875,103.68,38.417,222,283.59543,283.59543,12.96,1,126,37.825787,37.825787,0,1,118,48.21318,48.21318,0,1,142,77.80745,77.80745,0,1,145,31.358166,31.358166,0,1,146,58.600574,58.600574,0,1,1635,3388.4458,3388.4458,90.72,0.31662288
1849,1848,18.75,51.84,38.424,134,39.785675,39.785675,0,1,128,16.267048,16.267048,0,1,112,5.8796563,5.8796563,0,1,136,22.930658,22.930658,0,1,135,13.52321,13.52321,0,1,143,15.679083,15.679083,0,1,1546,1895.4052,1895.4052,51.84,0.90558755
1850,1849,8.2,64.8,38.441,136,80.15931,80.15931,0,1,126,18.422922,18.422922,0,1,113,37.825787,37.825787,0,1,135,35.669914,35.669914,0,1,132,26.066475,26.066475,0,1,142,26.458452,26.458452,0,1,1118,1478.5375,1478.5375,64.8,0.45008755
1851,1850,13,103.68,38.447,133,72.51576,72.51576,0,1,128,43.31347,43.31347,0,1,115,43.901432,43.901432,0,1,135,48.997135,48.997135,0,1,130,42.725502,42.725502,0,1,145,33.51404,33.51404,0,1,2199,3844.3152,3844.3152,103.68,0.17462856
1852,1851,10.4,64.8,38.476,182,181.2894,181.2894,12.96,1,130,22.146706,22.146706,0,1,107,19.794842,19.794842,0,1,131,26.066475,26.066475,0,1,133,41.74556,41.74556,0,1,143,28.026361,28.026361,0,1,1020,1494.8726,1494.8726,51.84,0.23088907
1853,1852,8,25.92,38.483,134,42.92149,42.92149,0,1,126,13.327221,13.327221,0,1,109,16.463037,16.463037,0,1,130,14.111175,14.111175,0,1,129,17.63897,17.63897,0,1,145,17.246992,17.246992,0,1,974,1303.9117,1303.9117,25.92,0
1854,1853,23.285715,90.72,38.499,207,240.86992,240.86992,12.96,1,124,15.483094,15.483094,0,1,112,9.015472,9.015472,0,1,134,35.473927,35.473927,0,1,143,25.282522,25.282522,0,1,140,14.699141,14.699141,0,1,1390,2659.0486,2659.0486,90.72,0.87395465
1855,1854,13.4,64.8,38.505,172,115.63324,115.63324,0,1,126,18.8149,18.8149,0,1,109,13.719197,13.719197,0,1,125,1.3719198,1.3719198,0,1,126,4.507736,4.507736,0,1,141,14.895129,14.895129,0,1,1190,2387.1404,2387.1404,64.8,0.81683695
1856,1855,16,388.8,38.52,1380,5109.0293,5109.0293,168.48,0.80402315,2817,12585.208,12585.208,298.08,0.8914563,220,770.82294,770.82294,38.88,0.51938516,365,1080.0929,1080.0929,64.8,0.7077911,273,745.3444,745.3444,38.88,0.5526943,27958,86851.93,86851.93,362.88,0.52044785,10873,31542.852,31542.852,259.2,0.7448202
1857,1856,8.875,103.68,38.528,129,97.79828,97.79828,0,1,122,17.44298,17.44298,0,1,110,31.162178,31.162178,0,1,128,21.950716,21.950716,0,1,125,18.8149,18.8149,0,1,151,33.71003,33.71003,0,1,3252,4830.2417,4830.2417,103.68,0.78468007
1858,1857,19.5,77.76,38.535,136,68.98797,68.98797,0,1,125,26.654442,26.654442,0,1,117,57.228653,57.228653,0,1,131,35.669914,35.669914,0,1,132,29.398281,29.398281,0,1,145,32.338108,32.338108,0,1,1111,2210.1628,2210.1628,77.76,0.8498441
1859,1858,18.166666,77.76,38.542,122,61.344414,61.344414,0,1,134,20.578796,20.578796,0,1,109,18.030945,18.030945,0,1,128,26.458452,26.458452,0,1,130,10.583381,10.583381,0,1,145,42.92149,42.92149,0,1,3294,4180.9033,4180.9033,77.76,0.35793468
1860,1859,18.666666,38.88,38.549,115,11.563324,11.563324,0,1,128,19.01089,19.01089,0,1,105,3.9197707,3.9197707,0,1,123,0.19598854,0.19598854,0,1,125,7.643553,7.643553,0,1,148,10.779369,10.779369,0,1,964,1342.7175,1342.7175,38.88,0.20139423
1861,1860,1.7142857,181.44,38.571,2391,4935.5796,4935.5796,103.68,0.8400055,2971,5676.22,5676.22,90.72,0.5849218,195,321.02924,321.02924,12.96,1,268,469.39255,469.39255,25.92,0,219,329.06476,329.06476,12.96,1,14396,33724.336,33724.336,181.44,0.5346059,6395,11174.948,11174.948,116.64,0.4367861
1862,1861,6.6,64.8,38.586,175,135.42809,135.42809,12.96,1,129,40.37364,40.37364,0,1,109,30.182236,30.182236,0,1,131,35.27794,35.27794,0,1,128,27.830372,27.830372,0,1,140,9.40745,9.40745,0,1,1490,2203.371,2203.371,64.8,0.7793227
1863,1862,16.5,51.84,38.609,137,69.96791,69.96791,0,1,121,6.8595986,6.8595986,0,1,110,22.146706,22.146706,0,1,128,2.547851,2.547851,0,1,125,11.955301,11.955301,0,1,147,8.819485,8.819485,0,1,643,1261.2023,1261.2023,51.84,0.9780341
1864,1863,8.179487,505.44,38.629,774,4913.8286,4913.8286,207.36,0.66318214,132,168.55014,168.55014,0,1,113,168.74612,168.74612,0,1,133,150.32321,150.32321,0,1,133,170.70602,170.70602,0,1,186,441.56216,441.56216,0,1,4031,31775.006,31775.006,492.48,0.75804925
1865,1864,6,168.48,38.711,311,840.40686,840.40686,64.8,0.67478687,125,34.102005,34.102005,0,1,120,84.07909,84.07909,0,1,133,33.51404,33.51404,0,1,130,73.69169,73.69169,0,1,147,85.84298,85.84298,0,1,6635,20884.879,20884.879,168.48,0.20418225
1866,1865,19.833334,77.76,38.733,144,100.54212,100.54212,0,1,128,38.60974,38.60974,0,1,118,33.71003,33.71003,0,1,138,33.31805,33.31805,0,1,135,42.92149,42.92149,0,1,140,8.03553,8.03553,0,1,903,1615.3375,1615.3375,77.76,0.82647765
1867,1866,9.5,77.76,38.747,191,196.18452,196.18452,25.92,0,126,30.378223,30.378223,0,1,114,24.498568,24.498568,0,1,128,20.970774,20.970774,0,1,131,22.146706,22.146706,0,1,148,48.997135,48.997135,0,1,1110,2413.2068,2413.2068,77.76,0.70528287
1868,1867,28.333334,38.88,38.755,115,11.031355,11.031355,0,1,120,-0.39197707,-0.39197707,0,1,113,22.930658,22.930658,0,1,127,19.402864,19.402864,0,1,136,0.78395414,0.78395414,0,1,144,2.547851,2.547851,0,1,1564,1471.4819,1471.4819,38.88,0.58545387
1869,1868,3.8,64.8,38.769,200,155.6149,155.6149,12.96,1,126,30.574211,30.574211,0,1,111,19.598854,19.598854,0,1,129,20.578796,20.578796,0,1,137,14.307163,14.307163,0,1,141,33.71003,33.71003,0,1,1000,1799.6947,1799.6947,51.84,0.6025893
1870,1869,23.653847,673.92,38.793,2276,15326.695,15326.695,298.08,0.549302,4896,36881.414,36881.414,505.44,0.6902402,366,1895.3531,1895.3531,116.64,0.5127428,509,2903.7542,2903.7542,129.6,0.5825766,378,1971.5847,1971.5847,116.64,0.6396191,47436,240124.56,240124.56,673.92,0.4111631,14593,94846.15,94846.15,453.6,0.57252246
1871,1870,11,116.64,38.799,235,445.08997,445.08997,51.84,0.68119663,123,8.819485,8.819485,0,1,117,47.821205,47.821205,0,1,129,25.086533,25.086533,0,1,133,57.81662,57.81662,0,1,142,47.821205,47.821205,0,1,1350,3640.683,3640.683,116.64,0.98730785
1872,1871,13.5,51.84,38.799,121,25.086533,25.086533,0,1,120,0.39197707,0.39197707,0,1,108,7.4475646,7.4475646,0,1,136,32.926075,32.926075,0,1,131,16.07106,16.07106,0,1,139,5.6836677,5.6836677,0,1,1162,1763.1129,1763.1129,51.84,0.4467161
1873,1872,11.125,103.68,38.843,233,401.9725,401.9725,38.88,0.6841444,132,45.077362,45.077362,0,1,110,43.509457,43.509457,0,1,130,20.382809,20.382809,0,1,134,62.324356,62.324356,0,1,139,8.03553,8.03553,0,1,2806,5758.3394,5758.3394,103.68,0.5047435
1874,1873,20.5,77.76,38.857,138,90.154724,90.154724,0,1,129,21.166761,21.166761,0,1,107,3.9197707,3.9197707,0,1,129,13.915186,13.915186,0,1,131,20.774786,20.774786,0,1,143,40.961605,40.961605,0,1,698,1340.1697,1340.1697,77.76,0.8189232
1875,1874,26.5,51.84,38.865,153,71.14384,71.14384,0,1,123,17.44298,17.44298,0,1,111,14.503152,14.503152,0,1,134,18.422922,18.422922,0,1,146,29.006304,29.006304,0,1,144,31.946133,31.946133,0,1,1012,1208.8573,1208.8573,51.84,0.8137877
1876,1875,32.92,324,38.872,1556,3081.1357,3081.1357,90.72,0.5405851,3564,14658.963,14658.963,194.4,0.82171977,247,807.4728,807.4728,51.84,0.72917736,519,1136.9296,1136.9296,64.8,0.7946285,361,889.78796,889.78796,51.84,0.8571944,26527,96853.81,96853.81,298.08,0.954208,28091,52636.445,52636.445,285.12,0.47384837
1877,1876,33.5,51.84,38.887,125,35.473927,35.473927,0,1,133,23.714613,23.714613,0,1,110,25.870487,25.870487,0,1,135,12.739255,12.739255,0,1,144,28.026361,28.026361,0,1,144,22.146706,22.146706,0,1,1091,1558.1089,1558.1089,51.84,0.495532
1878,1877,9.714286,90.72,38.887,133,103.48195,103.48195,0,1,132,48.801147,48.801147,0,1,112,33.122063,33.122063,0,1,135,52.32894,52.32894,0,1,127,11.759313,11.759313,0,1,143,25.870487,25.870487,0,1,2249,4307.428,4307.428,90.72,0.52574456
1879,1878,25.785715,362.88,38.902,866,3901.9358,3901.9358,168.48,0.8261634,1998,11212.7,11212.7,285.12,0.90836996,211,683.0201,683.0201,25.92,0,299,1000.71747,1000.71747,77.76,0.8837779,244,645.9782,645.9782,38.88,0.7126711,29599,75766.42,75766.42,349.92,0.7705448,10671,40295.242,40295.242,233.28,0.90143734
1880,1879,21.5,51.84,38.931,116,17.051003,17.051003,0,1,127,13.719197,13.719197,0,1,110,14.699141,14.699141,0,1,132,34.297993,34.297993,0,1,130,7.0555873,7.0555873,0,1,145,5.2916903,5.2916903,0,1,1266,2092.076,2092.076,51.84,0.61469615
1881,1880,27.7,388.8,38.946,1208,3981.507,3981.507,142.56,0.87081724,2972,13558.291,13558.291,298.08,0.85125345,235,823.7398,823.7398,38.88,0,331,1163.976,1163.976,64.8,0.84433985,280,851.3742,851.3742,51.84,0.96053433,30288,95622.22,95622.22,349.92,0.6480417,17188,55154.9,55154.9,298.08,0.9159043
1882,1881,19.5,51.84,38.946,122,42.25862,42.25862,0,1,121,17.689655,17.689655,0,1,108,17.1,17.1,0,1,136,34.00345,34.00345,0,1,132,19.26207,19.26207,0,1,146,21.62069,21.62069,0,1,797,1216.0656,1216.0656,51.84,0.89581114
1883,1882,34.294117,440.64,39.013,1794,5589.985,5589.985,116.64,0.7073669,4744,20232.094,20232.094,285.12,0.9173338,297,1154.3724,1154.3724,64.8,0.602578,487,1507.9358,1507.9358,77.76,0.8747246,345,1192.7863,1192.7863,64.8,0.8207295,33856,125200.22,125200.22,440.64,0.89069736,19824,45731.477,45731.477,194.4,0.68597126
1884,1883,18,64.8,39.013,131,45.40345,45.40345,0,1,130,37.541378,37.541378,0,1,111,22.603449,22.603449,0,1,132,-3.1448276,-3.1448276,0,1,129,13.365518,13.365518,0,1,141,26.141378,26.141378,0,1,954,1513.6448,1513.6448,64.8,0.31907943
1885,1884,30.2,388.8,39.02,2381,7414.638,7414.638,168.48,0.85490525,3033,15639.521,15639.521,298.08,0.93425786,226,886.65216,886.65216,64.8,0.5853837,456,1286.4688,1286.4688,77.76,0.7862676,336,929.3776,929.3776,64.8,0.903489,34126,105536.89,105536.89,324,0.9626684,19831,55227.715,55227.715,285.12,0.82391256
1886,1885,8.5,77.76,39.034,121,42.725502,42.725502,0,1,125,25.086533,25.086533,0,1,116,45.66533,45.66533,0,1,131,26.066475,26.066475,0,1,134,25.6745,25.6745,0,1,141,22.146706,22.146706,0,1,1283,2568.4297,2568.4297,77.76,0.50679
1887,1886,11.259259,349.92,39.041,9829,18145.402,18145.402,168.48,0.7158444,3900,17231.313,17231.313,233.28,0.945259,228,783.7582,783.7582,51.84,0.82713425,425,1137.7135,1137.7135,64.8,0.9189377,294,783.3662,783.3662,51.84,0.9171195,22654,88931.95,88931.95,349.92,0.964424,14548,37699.18,37699.18,220.32,0.48173302
1888,1887,4.5,51.84,39.048,143,69.18395,69.18395,0,1,124,20.18682,20.18682,0,1,111,11.367335,11.367335,0,1,130,24.302578,24.302578,0,1,130,23.518625,23.518625,0,1,148,44.685387,44.685387,0,1,739,1204.1296,1204.1296,51.84,0.9301943
1889,1888,14.5,51.84,39.122,128,34.102005,34.102005,0,1,125,13.131232,13.131232,0,1,109,23.714613,23.714613,0,1,124,2.547851,2.547851,0,1,132,19.794842,19.794842,0,1,141,13.52321,13.52321,0,1,984,1563.9165,1563.9165,51.84,0.37085915
1890,1889,9.75,51.84,39.166,128,51.936962,51.936962,0,1,128,21.558739,21.558739,0,1,117,27.634384,27.634384,0,1,140,22.538681,22.538681,0,1,126,11.955301,11.955301,0,1,141,10.779369,10.779369,0,1,1226,1427.7006,1427.7006,51.84,0.8199794
1891,1890,29.4,64.8,39.181,125,40.961605,40.961605,0,1,129,33.51404,33.51404,0,1,114,4.8997135,4.8997135,0,1,125,-3.3318052,-3.3318052,0,1,144,6.271633,6.271633,0,1,153,35.081947,35.081947,0,1,1064,1672.5662,1672.5662,64.8,0.49868613
1892,1891,12.5,51.84,39.181,150,79.57135,79.57135,0,1,124,16.659025,16.659025,0,1,110,18.618912,18.618912,0,1,130,19.206877,19.206877,0,1,125,-0.5879656,-0.5879656,0,1,145,29.594269,29.594269,0,1,1414,2924.657,2924.657,51.84,0.83587164
1893,1892,19.875,103.68,39.232,200,244.98567,244.98567,12.96,1,125,27.242407,27.242407,0,1,118,38.217766,38.217766,0,1,136,59.580517,59.580517,0,1,132,29.790258,29.790258,0,1,142,32.926075,32.926075,0,1,1412,4049.319,4049.319,103.68,0.82835215
1894,1893,18.5,77.76,39.263,233,227.15071,227.15071,25.92,0,126,34.102005,34.102005,0,1,111,24.498568,24.498568,0,1,127,12.935244,12.935244,0,1,132,33.51404,33.51404,0,1,141,4.8997135,4.8997135,0,1,805,1236.8116,1236.8116,77.76,0.63838536
1895,1894,27.428572,90.72,39.276,201,173.44986,173.44986,12.96,1,128,21.754728,21.754728,0,1,113,11.955301,11.955301,0,1,132,9.40745,9.40745,0,1,147,28.418339,28.418339,0,1,145,30.966188,30.966188,0,1,1408,3009.208,3009.208,90.72,0.47305247
1896,1895,16,64.8,39.276,185,128.76447,128.76447,12.96,1,133,38.217766,38.217766,0,1,110,25.086533,25.086533,0,1,123,0.39197707,0.39197707,0,1,128,14.699141,14.699141,0,1,146,25.6745,25.6745,0,1,958,1322.7267,1322.7267,51.84,0.18938215
1897,1896,11,298.08,39.291,1199,3450.5742,3450.5742,103.68,0.78659225,4688,15226.741,15226.741,194.4,0.8515429,248,885.6722,885.6722,64.8,0.65854,511,1242.9594,1242.9594,77.76,0.64924216,332,907.42694,907.42694,64.8,0.82292724,24069,100706.945,100706.945,298.08,0.89026356,20620,49217.62,49217.62,272.16,0.41613328
1898,1897,23.666666,77.76,39.335,285,326.5169,326.5169,25.92,0,129,27.134413,27.134413,0,1,113,45.077362,45.077362,0,1,130,22.538681,22.538681,0,1,142,19.794842,19.794842,0,1,142,25.870487,25.870487,0,1,1043,1547.7214,1547.7214,64.8,0.7006102
1899,1898,14.25,103.68,39.342,266,479.77994,479.77994,38.88,0.19534944,129,41.549572,41.549572,0,1,108,20.18682,20.18682,0,1,130,47.429226,47.429226,0,1,132,21.558739,21.558739,0,1,163,125.04069,125.04069,0,1,703,1681.1897,1681.1897,103.68,0.48062566
1900,1899,11.333333,38.88,39.342,115,11.367335,11.367335,0,1,129,28.614326,28.614326,0,1,109,11.367335,11.367335,0,1,128,10.975358,10.975358,0,1,133,18.030945,18.030945,0,1,143,22.146706,22.146706,0,1,1310,1616.1215,1616.1215,38.88,0.40723643
1901,1900,10,64.8,39.38,132,71.33983,71.33983,0,1,125,40.569626,40.569626,0,1,108,5.6836677,5.6836677,0,1,133,34.493984,34.493984,0,1,131,35.669914,35.669914,0,1,137,21.362751,21.362751,0,1,1350,1792.3152,1792.3152,64.8,0.7342146
1902,1901,17,90.72,39.38,231,397.66074,397.66074,38.88,0.54704773,139,52.13295,52.13295,0,1,110,23.518625,23.518625,0,1,128,18.8149,18.8149,0,1,129,19.794842,19.794842,0,1,143,22.930658,22.930658,0,1,1028,2356.5103,2356.5103,90.72,0.69949627
1903,1902,21.5,77.76,39.38,259,272.4207,272.4207,25.92,0,127,31.055172,31.055172,0,1,114,45.993103,45.993103,0,1,132,9.631035,9.631035,0,1,132,43.24138,43.24138,0,1,147,28.106897,28.106897,0,1,1203,2374.3447,2374.3447,77.76,0.8118439
1904,1903,20.8,129.6,39.394,290,574.8344,574.8344,38.88,0,125,27.04642,27.04642,0,1,113,35.473927,35.473927,0,1,128,35.473927,35.473927,0,1,132,6.271633,6.271633,0,1,148,24.694555,24.694555,0,1,1328,4377.6,4377.6,129.6,0.6295061
1905,1904,8.8,64.8,39.431,192,182.46533,182.46533,12.96,1,124,17.051003,17.051003,0,1,113,36.649857,36.649857,0,1,133,35.865902,35.865902,0,1,130,35.27794,35.27794,0,1,150,36.649857,36.649857,0,1,1016,1328.4103,1328.4103,51.84,0.43356478
1906,1905,23.5,77.76,39.452,347,418.8275,418.8275,25.92,0,131,58.99255,58.99255,0,1,116,34.689972,34.689972,0,1,126,7.8395414,7.8395414,0,1,147,48.21318,48.21318,0,1,149,9.211461,9.211461,0,1,715,1468.1501,1468.1501,77.76,0.8094023
1907,1906,25,51.84,39.498,121,23.518625,23.518625,0,1,127,21.558739,21.558739,0,1,114,20.774786,20.774786,0,1,129,13.719197,13.719197,0,1,136,6.467622,6.467622,0,1,142,11.759313,11.759313,0,1,1742,1843.9202,1843.9202,51.84,0.47765413
1908,1907,20.545454,285.12,39.504,248,1346.2452,1346.2452,142.56,0.49130008,139,102.89398,102.89398,0,1,118,102.698,102.698,0,1,132,101.32607,101.32607,0,1,132,64.87221,64.87221,0,1,150,116.41719,116.41719,0,1,2143,12820.786,12820.786,285.12,0.38659373
1909,1908,21.333334,38.88,39.534,121,19.794842,19.794842,0,1,131,26.654442,26.654442,0,1,119,29.986246,29.986246,0,1,130,23.126648,23.126648,0,1,122,0.000000000000013925823,0.000000000000013925823,0,1,143,19.01089,19.01089,0,1,1414,1610.2418,1610.2418,38.88,0.24030967
1910,1909,12.4,64.8,39.541,163,105.24584,105.24584,0,1,125,21.166761,21.166761,0,1,112,19.206877,19.206877,0,1,132,25.086533,25.086533,0,1,131,33.51404,33.51404,0,1,141,19.01089,19.01089,0,1,871,1985.3639,1985.3639,64.8,0.68392116
1911,1910,13.166667,77.76,39.585,213,254.7851,254.7851,25.92,0,131,44.685387,44.685387,0,1,110,26.458452,26.458452,0,1,128,12.543266,12.543266,0,1,129,37.041832,37.041832,0,1,145,46.05731,46.05731,0,1,2711,3587.1782,3587.1782,64.8,0.27125606
1912,1911,23.75,51.84,39.593,122,23.518625,23.518625,0,1,127,20.970774,20.970774,0,1,104,5.487679,5.487679,0,1,139,9.995416,9.995416,0,1,139,4.311748,4.311748,0,1,141,2.7438395,2.7438395,0,1,1078,1328.8022,1328.8022,51.84,0.3762885
1913,1912,19.5,51.84,39.659,136,48.605156,48.605156,0,1,126,24.10659,24.10659,0,1,111,20.578796,20.578796,0,1,130,23.518625,23.518625,0,1,131,18.030945,18.030945,0,1,147,35.669914,35.669914,0,1,724,1348.2052,1348.2052,51.84,0.89102596
1914,1913,15.25,51.84,39.665,128,39.506897,39.506897,0,1,126,10.22069,10.22069,0,1,110,25.355173,25.355173,0,1,127,11.9896555,11.9896555,0,1,133,23.586206,23.586206,0,1,141,2.3586206,2.3586206,0,1,1138,1404.683,1404.683,51.84,0.934223
1915,1914,16.928572,181.44,39.68,230,655.58167,655.58167,64.8,0.28864947,135,90.154724,90.154724,0,1,119,37.237823,37.237823,0,1,134,71.33983,71.33983,0,1,129,82.119194,82.119194,0,1,147,64.676216,64.676216,0,1,1867,6924.815,6924.815,168.48,0.37769225
1916,1915,22.916666,311.04,39.68,9959,18117.572,18117.572,155.52,0.90774995,3871,16224.127,16224.127,207.36,0.88767517,214,761.41547,761.41547,64.8,0.6537555,443,1103.0234,1103.0234,64.8,0.79825234,311,674.7885,674.7885,25.92,0,25252,88708.92,88708.92,285.12,0.9601828,24931,58567.45,58567.45,285.12,0.88046515
1917,1916,12.8,64.8,39.688,120,47.23324,47.23324,0,1,124,11.955301,11.955301,0,1,111,33.51404,33.51404,0,1,132,33.71003,33.71003,0,1,135,34.493984,34.493984,0,1,141,15.875072,15.875072,0,1,1114,1423.3927,1423.3927,64.8,0.37982345
1918,1917,11.777778,233.28,39.695,532,2204.675,2204.675,142.56,0.6641442,131,98.190254,98.190254,0,1,113,79.17937,79.17937,0,1,135,84.86304,84.86304,0,1,133,115.63324,115.63324,0,1,144,51.544987,51.544987,0,1,6409,26142.963,26142.963,207.36,0.84575605
1919,1918,15.619047,272.16,39.702,305,1093.42,1093.42,90.72,0.87288165,127,84.27507,84.27507,0,1,113,63.696274,63.696274,0,1,133,87.998856,87.998856,0,1,133,104.2659,104.2659,0,1,142,48.21318,48.21318,0,1,2805,17907.328,17907.328,259.2,0.759389
1920,1919,29.2,64.8,39.709,141,60.36447,60.36447,0,1,126,7.643553,7.643553,0,1,118,39.393696,39.393696,0,1,135,29.594269,29.594269,0,1,142,28.418339,28.418339,0,1,143,20.382809,20.382809,0,1,1930,2930.3726,2930.3726,64.8,0.1973322
1921,1920,27.833334,77.76,39.761,117,40.37364,40.37364,0,1,126,26.458452,26.458452,0,1,113,22.342693,22.342693,0,1,136,43.705444,43.705444,0,1,137,19.01089,19.01089,0,1,145,25.870487,25.870487,0,1,2314,2911.5217,2911.5217,77.76,0.57208765
1922,1921,10.6,64.8,39.761,136,63.3043,63.3043,0,1,125,10.975358,10.975358,0,1,112,26.066475,26.066475,0,1,127,18.030945,18.030945,0,1,125,13.327221,13.327221,0,1,147,33.51404,33.51404,0,1,993,2050.6282,2050.6282,64.8,0.92413896
1923,1922,24.5,51.84,39.783,186,114.457306,114.457306,12.96,1,126,19.598854,19.598854,0,1,110,20.18682,20.18682,0,1,131,27.438395,27.438395,0,1,140,22.342693,22.342693,0,1,145,17.246992,17.246992,0,1,793,1215.9128,1215.9128,51.84,0.7594694
1924,1923,8.333333,38.88,39.783,113,8.844828,8.844828,0,1,129,28.303448,28.303448,0,1,108,10.0241375,10.0241375,0,1,125,10.417241,10.417241,0,1,126,12.972414,12.972414,0,1,140,16.903448,16.903448,0,1,1580,1678.5518,1678.5518,38.88,0.3578717
1925,1924,31.4,64.8,39.812,225,210.68768,210.68768,25.92,0,124,26.458452,26.458452,0,1,116,41.157593,41.157593,0,1,131,27.830372,27.830372,0,1,143,29.398281,29.398281,0,1,145,21.558739,21.558739,0,1,854,1402.69,1402.69,64.8,0.6179911
1926,1925,5.6,194.4,39.835,388,1529.4945,1529.4945,90.72,0.6475145,131,79.963326,79.963326,0,1,115,90.350716,90.350716,0,1,127,14.503152,14.503152,0,1,130,88.78281,88.78281,0,1,148,60.756447,60.756447,0,1,2305,9724.755,9724.755,194.4,0.51561356
1927,1926,6.5,77.76,39.835,132,65.844826,65.844826,0,1,125,15.527586,15.527586,0,1,113,48.351723,48.351723,0,1,132,19.45862,19.45862,0,1,131,48.351723,48.351723,0,1,144,51.889656,51.889656,0,1,1415,2269.9758,2269.9758,77.76,0.7391704
1928,1927,19.5,51.84,39.842,119,34.102005,34.102005,0,1,121,4.1157594,4.1157594,0,1,106,6.467622,6.467622,0,1,125,12.151289,12.151289,0,1,137,27.438395,27.438395,0,1,145,22.146706,22.146706,0,1,1294,2079.0464,2079.0464,51.84,0.521242
1929,1928,12.833333,77.76,39.886,194,193.83267,193.83267,12.96,1,126,29.006304,29.006304,0,1,119,20.970774,20.970774,0,1,132,28.614326,28.614326,0,1,128,22.930658,22.930658,0,1,147,14.111175,14.111175,0,1,2687,4166.5205,4166.5205,77.76,0.34852597
1930,1929,8.125,103.68,39.886,181,262.62463,262.62463,12.96,1,122,26.066475,26.066475,0,1,110,14.503152,14.503152,0,1,131,34.689972,34.689972,0,1,128,31.554155,31.554155,0,1,143,45.077362,45.077362,0,1,894,2006.7826,2006.7826,103.68,0.6940937
1931,1930,16.4,64.8,39.893,152,93.68252,93.68252,0,1,125,26.458452,26.458452,0,1,111,29.594269,29.594269,0,1,133,13.915186,13.915186,0,1,128,23.910603,23.910603,0,1,143,39.589684,39.589684,0,1,1660,2459.2642,2459.2642,64.8,0.6688582
1932,1931,4.1538463,168.48,39.91,314,677.53235,677.53235,51.84,0.40696254,144,74.47565,74.47565,0,1,111,35.27794,35.27794,0,1,132,54.288826,54.288826,0,1,129,56.24871,56.24871,0,1,151,82.315186,82.315186,0,1,2892,9480.569,9480.569,168.48,0.57808965
