Event,Object Number,Raw Centroid X,Area_MC,Time,Raw Max Pixel_SSC - 773/56 - A1,SSC - 773/56 - A1,UCI_SSC - 773/56 - A1,Area_SSC - 773/56 - A1,Aspect Ratio_SSC - 773/56 - A1,Raw Max Pixel_488 - 773/56 - C1,488 - 773/56 - C1,UCI_488 - 773/56 - C1,Area_488 - 773/56 - C1,Aspect Ratio_488 - 773/56 - C1,Raw Max Pixel_488 - 528/46 - C3,488 - 528/46 - C3,UCI_488 - 528/46 - C3,Area_488 - 528/46 - C3,Aspect Ratio_488 - 528/46 - C3,Raw Max Pixel_488 - 583/24 - C4,488 - 583/24 - C4,UCI_488 - 583/24 - C4,Area_488 - 583/24 - C4,Aspect Ratio_488 - 583/24 - C4,Raw Max Pixel_488 - 611/31 - C5,488 - 611/31 - C5,UCI_488 - 611/31 - C5,Area_488 - 611/31 - C5,Aspect Ratio_488 - 611/31 - C5,Raw Max Pixel_488 - 702/87 - C6,488 - 702/87 - C6,UCI_488 - 702/87 - C6,Area_488 - 702/87 - C6,Aspect Ratio_488 - 702/87 - C6,Raw Max Pixel_FSC - 456/51 - D2,FSC - 456/51 - D2,UCI_FSC - 456/51 - D2,Area_FSC - 456/51 - D2,Aspect Ratio_FSC - 456/51 - D2
736,735,7.5,103.68,13.981,195,217.1553,217.1553,25.92,0,125,34.102005,34.102005,0,1,111,45.273354,45.273354,0,1,132,41.35358,41.35358,0,1,130,59.38453,59.38453,0,1,144,33.122063,33.122063,0,1,1208,4083.2012,4083.2012,103.68,0.73729616
737,736,2.6,64.8,14.002,235,227.41034,227.41034,12.96,1,129,32.431034,32.431034,0,1,126,14.348276,14.348276,0,1,131,20.048275,20.048275,0,1,124,26.731035,26.731035,0,1,140,27.51724,27.51724,0,1,2182,2106.718,2106.718,64.8,0.8810678
738,737,12.294118,220.32,14.023,359,1223.1414,1223.1414,90.72,0.640972,124,58.768967,58.768967,0,1,108,87.26897,87.26897,0,1,127,49.924137,49.924137,0,1,128,82.15862,82.15862,0,1,139,63.093105,63.093105,0,1,4641,13984.49,13984.49,220.32,0.668608
739,738,20.75,51.84,14.023,128,48.801147,48.801147,0,1,125,24.498568,24.498568,0,1,105,1.5679083,1.5679083,0,1,120,2.9398282,2.9398282,0,1,128,24.498568,24.498568,0,1,136,9.603438,9.603438,0,1,1270,1386.423,1386.423,51.84,0.35834068
740,739,33.411766,220.32,14.031,466,1299.9932,1299.9932,116.64,0.6237924,130,47.368965,47.368965,0,1,111,73.11724,73.11724,0,1,132,33.610344,33.610344,0,1,142,101.02759,101.02759,0,1,144,72.52759,72.52759,0,1,3099,14012.385,14012.385,220.32,0.63655394
741,740,21.5,51.84,14.06,121,40.09655,40.09655,0,1,119,2.3586206,2.3586206,0,1,107,3.7344828,3.7344828,0,1,127,12.57931,12.57931,0,1,129,23.979311,23.979311,0,1,142,34.593105,34.593105,0,1,916,1625.912,1625.912,51.84,0.69859713
742,741,26.75,51.84,14.06,119,29.986246,29.986246,0,1,129,21.362751,21.362751,0,1,105,8.03553,8.03553,0,1,129,16.267048,16.267048,0,1,136,15.875072,15.875072,0,1,134,8.427507,8.427507,0,1,1558,1865.315,1865.315,51.84,0.23302864
743,742,23.241379,375.84,14.104,857,2618.407,2618.407,116.64,0.72765636,3997,16478.52,16478.52,233.28,0.89350504,264,972.4951,972.4951,64.8,0.49235025,469,1346.6372,1346.6372,77.76,0.96907425,346,948.9765,948.9765,51.84,0.87008744,33856,110208.27,110208.27,362.88,0.8490868,22006,43758.56,43758.56,259.2,0.75919485
744,743,14.217391,298.08,14.14,701,3188.5376,3188.5376,155.52,0.85062987,133,96.034386,96.034386,0,1,110,90.350716,90.350716,0,1,137,112.105446,112.105446,0,1,130,127.58854,127.58854,0,1,148,131.11633,131.11633,0,1,7221,31366.201,31366.201,272.16,0.6971107
745,744,10.5,51.84,14.198,146,87.66207,87.66207,0,1,125,24.962069,24.962069,0,1,112,20.44138,20.44138,0,1,131,34.986206,34.986206,0,1,119,3.3413794,3.3413794,0,1,139,9.434483,9.434483,0,1,815,1265.2716,1265.2716,51.84,0.8443145
746,745,25.25926,349.92,14.215,1339,3639.9614,3639.9614,103.68,0.7295694,4162,13760.963,13760.963,220.32,0.9906723,259,833.84863,833.84863,64.8,0.6291127,435,1170.65,1170.65,64.8,0.9142713,286,837.3705,837.3705,51.84,0.872756,22152,91915.61,91915.61,298.08,0.97694904,22995,48244.22,48244.22,259.2,0.58887124
747,746,4.4444447,116.64,14.236,280,507.21835,507.21835,38.88,0,121,20.774786,20.774786,0,1,111,7.643553,7.643553,0,1,131,36.06189,36.06189,0,1,132,65.65616,65.65616,0,1,143,46.449284,46.449284,0,1,1825,3572.0872,3572.0872,90.72,0.28053212
748,747,21,64.8,14.251,116,33.610344,33.610344,0,1,127,31.644827,31.644827,0,1,108,6.289655,6.289655,0,1,127,26.927586,26.927586,0,1,126,17.689655,17.689655,0,1,143,21.80922,21.80922,0,1,1533,1647.645,1647.645,64.8,0.85357296
749,748,26.5,51.84,14.257,130,45.527798,45.527798,0,1,120,9.386348,9.386348,0,1,112,24.765518,24.765518,0,1,125,12.880155,12.880155,0,1,137,26.983744,26.983744,0,1,138,14.8416605,14.8416605,0,1,992,1338.0961,1338.0961,51.84,0.9028674
750,749,16.5,77.76,14.294,253,274.7793,274.7793,12.96,1,121,24.175861,24.175861,0,1,109,34.396553,34.396553,0,1,123,15.331035,15.331035,0,1,133,35.575863,35.575863,0,1,145,51.49655,51.49655,0,1,1200,2802.8276,2802.8276,77.76,0.6684782
751,750,13,64.8,14.338,157,120.99162,120.99162,0,1,123,9.827586,9.827586,0,1,108,30.465517,30.465517,0,1,129,36.36207,36.36207,0,1,125,19.065517,19.065517,0,1,141,20.244827,20.244827,0,1,1157,1494.1862,1494.1862,64.8,0.58746386
752,751,15.4,64.8,14.353,183,153.1138,153.1138,12.96,1,123,32.82414,32.82414,0,1,106,6.486207,6.486207,0,1,128,29.48276,29.48276,0,1,136,26.731035,26.731035,0,1,141,43.43793,43.43793,0,1,938,1317.0651,1317.0651,64.8,0.49587536
753,752,11.8,453.6,14.382,2245,11654.422,11654.422,298.08,0.7485063,132,203.82414,203.82414,0,1,116,145.84138,145.84138,0,1,130,149.3793,149.3793,0,1,135,167.85518,167.85518,0,1,142,192.81725,192.81725,0,1,10647,86279.11,86279.11,453.6,0.7790015
754,753,26.5,51.84,14.405,126,31.946133,31.946133,0,1,132,35.669914,35.669914,0,1,115,24.302578,24.302578,0,1,130,15.091118,15.091118,0,1,131,-1.7638968,-1.7638968,0,1,138,17.246992,17.246992,0,1,928,1303.7158,1303.7158,51.84,0.87738234
755,754,14.333333,38.88,14.441,111,-0.78395414,-0.78395414,0,1,116,-1.7638968,-1.7638968,0,1,107,5.095702,5.095702,0,1,119,-1.9598854,-1.9598854,0,1,121,0.78395414,0.78395414,0,1,131,-3.1358166,-3.1358166,0,1,1504,1497.9164,1497.9164,38.88,0.41930756
756,755,23.5,77.76,14.5,278,265.1483,265.1483,12.96,1,124,19.655172,19.655172,0,1,110,17.493103,17.493103,0,1,125,8.05862,8.05862,0,1,143,34.2,34.2,0,1,140,33.02069,33.02069,0,1,1448,2832.7034,2832.7034,77.76,0.7506392
757,756,22,25.92,14.536,112,2.9482758,2.9482758,0,1,126,3.537931,3.537931,0,1,105,5.8965516,5.8965516,0,1,129,17.296553,17.296553,0,1,126,11.203448,11.203448,0,1,135,8.844828,8.844828,0,1,1771,2144.7725,2144.7725,25.92,0
758,757,17.88889,116.64,14.544,216,170.90201,170.90201,12.96,1,129,45.861317,45.861317,0,1,112,42.333523,42.333523,0,1,124,9.211461,9.211461,0,1,130,40.17765,40.17765,0,1,137,18.8149,18.8149,0,1,2892,6735.538,6735.538,116.64,0.51124763
759,758,8.566667,388.8,14.552,1066,3578.4207,3578.4207,142.56,0.92764926,2987,13682.752,13682.752,272.16,0.8437204,216,847.3345,847.3345,38.88,0,315,1168.6965,1168.6965,51.84,0.8800505,263,901.3862,901.3862,51.84,0.95738226,26272,94123.12,94123.12,388.8,0.72270113,12742,44831.484,44831.484,272.16,0.94535273
760,759,9.5,103.68,14.588,129,86.43095,86.43095,0,1,130,60.56046,60.56046,0,1,112,30.182236,30.182236,0,1,133,33.31805,33.31805,0,1,124,32.926075,32.926075,0,1,140,33.51404,33.51404,0,1,990,2122.3599,2122.3599,103.68,0.5159349
761,760,25.875,103.68,14.61,179,315.26895,315.26895,38.88,0.5796703,129,41.668964,41.668964,0,1,111,40.293102,40.293102,0,1,127,40.09655,40.09655,0,1,139,24.765518,24.765518,0,1,141,19.065517,19.065517,0,1,1870,3191.8396,3191.8396,90.72,0.5281477
762,761,23.125,103.68,14.617,169,198.73238,198.73238,0,1,129,38.02178,38.02178,0,1,118,31.162178,31.162178,0,1,128,35.473927,35.473927,0,1,142,53.112892,53.112892,0,1,147,35.669914,35.669914,0,1,1655,3821.1885,3821.1885,103.68,0.4712571
763,762,12.083333,311.04,14.668,702,2361.074,2361.074,103.68,0.7686805,3468,12472.123,12472.123,233.28,0.8829652,214,694.1914,694.1914,38.88,0.5594514,368,961.3238,961.3238,38.88,0.50236523,286,754.9479,754.9479,38.88,0.7375548,31142,81595.91,81595.91,298.08,0.7312566,14325,33005.93,33005.93,233.28,0.6816541
764,763,10,90.72,14.698,136,149.93123,149.93123,0,1,123,3.7237823,3.7237823,0,1,110,5.095702,5.095702,0,1,128,28.026361,28.026361,0,1,130,37.43381,37.43381,0,1,142,26.458452,26.458452,0,1,3731,5872.2085,5872.2085,90.72,0.2747919
765,764,11.6285715,453.6,14.698,2960,11495.903,11495.903,207.36,0.78747773,3994,20263.646,20263.646,324,0.88212544,267,1147.7089,1147.7089,64.8,0.57730234,385,1575.5519,1575.5519,77.76,0.7812823,296,1149.4728,1149.4728,77.76,0.8030349,33688,129853.77,129853.77,440.64,0.8317419,14815,49002.035,49002.035,272.16,0.87292665
766,765,14.75,51.84,14.749,165,122.14486,122.14486,0,1,122,2.155874,2.155874,0,1,110,29.790258,29.790258,0,1,129,8.819485,8.819485,0,1,126,22.538681,22.538681,0,1,140,21.166761,21.166761,0,1,1105,1456.5868,1456.5868,51.84,0.47538167
767,766,7.6,64.8,14.779,154,110.73353,110.73353,0,1,119,11.759313,11.759313,0,1,111,32.926075,32.926075,0,1,125,2.9398282,2.9398282,0,1,123,15.679083,15.679083,0,1,140,24.890545,24.890545,0,1,1201,2020.0538,2020.0538,64.8,0.79888964
768,767,9.25,51.84,14.793,114,19.598854,19.598854,0,1,130,15.483094,15.483094,0,1,111,16.855015,16.855015,0,1,123,9.995416,9.995416,0,1,125,17.051003,17.051003,0,1,137,11.367335,11.367335,0,1,1625,1756.7515,1756.7515,51.84,0.49393007
769,768,19.5,51.84,14.802,122,29.67931,29.67931,0,1,129,25.355173,25.355173,0,1,112,24.962069,24.962069,0,1,125,18.27931,18.27931,0,1,125,10.22069,10.22069,0,1,139,24.765518,24.765518,0,1,975,1303.531,1303.531,51.84,0.61179817
770,769,6.5,51.84,14.808,152,105.04986,105.04986,0,1,125,27.634384,27.634384,0,1,108,24.302578,24.302578,0,1,126,7.0555873,7.0555873,0,1,123,11.759313,11.759313,0,1,149,34.493984,34.493984,0,1,1582,2245.2446,2245.2446,51.84,0.7900728
771,770,7.5,51.84,14.844,132,56.24871,56.24871,0,1,121,12.935244,12.935244,0,1,108,8.231519,8.231519,0,1,126,20.18682,20.18682,0,1,122,17.834957,17.834957,0,1,141,21.950716,21.950716,0,1,1191,1795.003,1795.003,51.84,0.67966616
772,771,9.333333,38.88,14.844,178,110.46207,110.46207,12.96,1,120,12.972414,12.972414,0,1,114,28.696552,28.696552,0,1,120,4.1275864,4.1275864,0,1,129,8.05862,8.05862,0,1,145,11.596552,11.596552,0,1,1014,1253.4946,1253.4946,25.92,0
773,772,24.166666,77.76,14.86,183,258.8586,258.8586,25.92,0,128,36.755173,36.755173,0,1,109,31.448277,31.448277,0,1,127,23.979311,23.979311,0,1,140,34.2,34.2,0,1,142,26.534483,26.534483,0,1,1401,1627.4482,1627.4482,64.8,0.73121303
774,773,22.884615,673.92,14.873,2150,12251.243,12251.243,272.16,0.85826826,3759,29517.834,29517.834,544.32,0.9905064,261,1528.5146,1528.5146,77.76,0.65765345,429,2171.553,2171.553,129.6,0.9072427,342,1508.5238,1508.5238,90.72,0.9658306,39906,187436.38,187436.38,673.92,0.8710738,12665,59325.45,59325.45,388.8,0.8510211
775,774,6.4,64.8,14.925,117,30.378223,30.378223,0,1,130,32.926075,32.926075,0,1,114,48.801147,48.801147,0,1,130,22.538681,22.538681,0,1,127,9.015472,9.015472,0,1,140,27.634384,27.634384,0,1,2527,3580.5146,3580.5146,64.8,0.4521885
776,775,21.5,77.76,14.925,144,100.04483,100.04483,0,1,129,25.748276,25.748276,0,1,118,32.82414,32.82414,0,1,128,20.637932,20.637932,0,1,130,48.744827,48.744827,0,1,144,39.506897,39.506897,0,1,2450,3794.8242,3794.8242,77.76,0.63699615
777,776,4.6346154,673.92,14.934,2761,17793.238,17793.238,349.92,0.92930424,6204,41091.69,41091.69,479.52,0.8776311,359,2205.9,2205.9,155.52,0.7056698,537,3055.0034,3055.0034,142.56,0.90260357,383,2273.907,2273.907,155.52,0.9438381,41389,258276.23,258276.23,635.04,0.8514489,19491,117689.82,117689.82,492.48,0.8028337
778,777,7.111111,116.64,14.934,190,249.6207,249.6207,12.96,1,131,48.155174,48.155174,0,1,109,43.634483,43.634483,0,1,128,21.031034,21.031034,0,1,129,39.113792,39.113792,0,1,140,52.47931,52.47931,0,1,1540,3330.1758,3330.1758,116.64,0.60067797
779,778,33.333332,38.88,14.947,216,137.38797,137.38797,12.96,1,122,6.467622,6.467622,0,1,104,13.52321,13.52321,0,1,132,10.779369,10.779369,0,1,136,21.166761,21.166761,0,1,141,15.287106,15.287106,0,1,1208,1407.1978,1407.1978,38.88,0.39306867
780,779,17.833334,77.76,14.947,116,26.141378,26.141378,0,1,125,32.23448,32.23448,0,1,114,48.351723,48.351723,0,1,127,30.268965,30.268965,0,1,129,14.544827,14.544827,0,1,144,40.489655,40.489655,0,1,2922,3959.5186,3959.5186,77.76,0.46940392
781,780,3.5,51.84,14.962,126,39.393696,39.393696,0,1,127,34.297993,34.297993,0,1,115,26.458452,26.458452,0,1,128,25.47851,25.47851,0,1,130,22.538681,22.538681,0,1,141,37.825787,37.825787,0,1,952,1726.2671,1726.2671,51.84,0.67885715
782,781,10.5,51.84,14.969,117,40.09655,40.09655,0,1,127,23.193104,23.193104,0,1,110,36.55862,36.55862,0,1,128,25.944828,25.944828,0,1,131,45.79655,45.79655,0,1,142,8.05862,8.05862,0,1,1402,2138.6792,2138.6792,51.84,0.59281206
783,782,27.5,51.84,14.991,147,80.586205,80.586205,0,1,123,3.9310346,3.9310346,0,1,114,22.996552,22.996552,0,1,133,11.596552,11.596552,0,1,134,13.365518,13.365518,0,1,138,19.45862,19.45862,0,1,1300,1481.4224,1481.4224,51.84,0.6637154
784,783,22.65625,414.72,15.021,374,2279.8035,2279.8035,142.56,0.36182106,140,175.91379,175.91379,0,1,115,128.74138,128.74138,0,1,129,124.22069,124.22069,0,1,149,142.1069,142.1069,0,1,148,172.96552,172.96552,0,1,6874,29070.678,29070.678,401.76,0.41160566
785,784,6.4,64.8,15.021,192,155.41891,155.41891,12.96,1,125,22.73467,22.73467,0,1,112,47.03725,47.03725,0,1,130,27.830372,27.830372,0,1,126,27.830372,27.830372,0,1,145,35.473927,35.473927,0,1,963,2053.4958,2053.4958,64.8,0.8705848
786,785,19.4,64.8,15.042,203,197.93561,197.93561,12.96,1,125,23.389656,23.389656,0,1,106,14.74138,14.74138,0,1,128,25.355173,25.355173,0,1,131,38.131035,38.131035,0,1,137,24.765518,24.765518,0,1,907,1762.8724,1762.8724,64.8,0.7144442
787,786,7.83871,401.76,15.131,2208,6247.3643,6247.3643,142.56,0.63288176,8784,26390.607,26390.607,259.2,0.80968016,340,1269.7241,1269.7241,77.76,0.6130484,679,1911.0724,1911.0724,90.72,0.9189736,453,1422.8379,1422.8379,77.76,0.92070276,46743,159412.88,159412.88,401.76,0.792243,12615,39172.836,39172.836,220.32,0.9213304
788,787,5.875,103.68,15.154,144,172.2836,172.2836,0,1,124,13.365518,13.365518,0,1,113,41.275864,41.275864,0,1,132,44.027588,44.027588,0,1,126,24.175861,24.175861,0,1,142,27.32069,27.32069,0,1,1312,3766.252,3766.252,103.68,0.93533385
789,788,30,64.8,15.154,117,35.37931,35.37931,0,1,126,21.227587,21.227587,0,1,110,38.131035,38.131035,0,1,127,27.51724,27.51724,0,1,141,22.406897,22.406897,0,1,145,16.510345,16.510345,0,1,1426,1573.8337,1573.8337,64.8,0.5278598
790,789,14.733334,972,15.175,829,11536.669,11536.669,531.36,0.76584786,133,399.62064,399.62064,0,1,120,416.08368,416.08368,0,1,136,310.44583,310.44583,0,1,132,339.06018,339.06018,0,1,148,376.298,376.298,0,1,4530,99545.125,99545.125,972,0.7352732
791,790,15.5,77.76,15.182,242,304.06552,304.06552,12.96,1,126,21.031034,21.031034,0,1,106,22.210344,22.210344,0,1,132,40.293102,40.293102,0,1,128,43.831036,43.831036,0,1,133,5.3068967,5.3068967,0,1,2044,3813.8896,3813.8896,77.76,0.94364923
792,791,25.588236,220.32,15.197,351,1223.1414,1223.1414,77.76,0.7896007,131,88.44827,88.44827,0,1,112,77.24483,77.24483,0,1,134,94.344826,94.344826,0,1,139,73.90345,73.90345,0,1,145,123.04138,123.04138,0,1,9257,18318.424,18318.424,181.44,0.6549754
793,792,9,64.8,15.272,248,290.11035,290.11035,25.92,0,123,18.672413,18.672413,0,1,109,27.713793,27.713793,0,1,130,12.382759,12.382759,0,1,119,3.9310346,3.9310346,0,1,140,2.5551724,2.5551724,0,1,1002,1286.038,1286.038,51.84,0.5787611
794,793,13.5,233.28,15.3,804,2531.9758,2531.9758,116.64,0.47822392,129,77.61146,77.61146,0,1,112,68.4,68.4,0,1,133,59.776505,59.776505,0,1,130,95.05444,95.05444,0,1,141,46.253296,46.253296,0,1,5105,18072.887,18072.887,233.28,0.57470334
795,794,11.076923,505.44,15.33,536,2307.2942,2307.2942,155.52,0.59284985,2297,16872.621,16872.621,375.84,0.92993116,211,966.493,966.493,64.8,0.61211836,333,1337.7069,1337.7069,64.8,0.8953019,251,985.65875,985.65875,51.84,0.92035985,27888,110262.75,110262.75,505.44,0.8796087,11680,46083.4,46083.4,298.08,0.77706224
796,795,10.565217,298.08,15.335,2573,6317.759,6317.759,103.68,0.627087,5612,15052.151,15052.151,181.44,0.635953,273,807.98004,807.98004,38.88,0.6061103,505,1162.6917,1162.6917,51.84,0.8624232,307,849.74524,849.74524,51.84,0.9547168,26266,96610.91,96610.91,272.16,0.8681872,16964,40947.582,40947.582,259.2,0.51124483
797,796,3.5,51.84,15.358,168,125.4,125.4,0,1,123,-2.3586206,-2.3586206,0,1,110,11.596552,11.596552,0,1,126,14.937931,14.937931,0,1,133,50.710346,50.710346,0,1,138,11.793103,11.793103,0,1,821,1527.6,1527.6,51.84,0.8662747
798,797,6.5882354,220.32,15.373,250,941.4828,941.4828,77.76,0.6331487,132,67.946724,67.946724,0,1,108,60.14483,60.14483,0,1,131,113.41035,113.41035,0,1,131,74.296555,74.296555,0,1,145,68.77706,68.77706,0,1,2128,8462.899,8462.899,220.32,0.456313
799,798,33.833332,77.76,15.389,180,200.49628,200.49628,12.96,1,134,55.07278,55.07278,0,1,106,22.342693,22.342693,0,1,127,21.362751,21.362751,0,1,139,23.322636,23.322636,0,1,139,-1.3719198,-1.3719198,0,1,1026,1516.9513,1516.9513,64.8,0.46457624
800,799,32.333332,38.88,15.417,115,17.246992,17.246992,0,1,120,-0.78395414,-0.78395414,0,1,109,16.07106,16.07106,0,1,122,7.8395414,7.8395414,0,1,133,15.091118,15.091118,0,1,139,16.855015,16.855015,0,1,1433,1511.0717,1511.0717,38.88,0.3311681
801,800,14.333333,38.88,15.439,123,19.598854,19.598854,0,1,117,1.3719198,1.3719198,0,1,115,24.890545,24.890545,0,1,128,8.03553,8.03553,0,1,122,10.975358,10.975358,0,1,136,4.703725,4.703725,0,1,983,1231.5919,1231.5919,38.88,0.66043556
802,801,29,77.76,15.454,134,73.88768,73.88768,0,1,127,9.799427,9.799427,0,1,107,38.413754,38.413754,0,1,132,27.830372,27.830372,0,1,140,43.509457,43.509457,0,1,142,22.342693,22.342693,0,1,1227,2116.464,2116.464,77.76,0.44777128
803,802,21.5,51.84,15.483,118,32.03793,32.03793,0,1,124,8.255173,8.255173,0,1,106,20.244827,20.244827,0,1,128,18.868965,18.868965,0,1,123,9.041379,9.041379,0,1,141,11.4,11.4,0,1,1435,2189.193,2189.193,51.84,0.48421547
804,803,4,129.6,15.506,304,464.84482,464.84482,25.92,0,128,58.96552,58.96552,0,1,112,42.25862,42.25862,0,1,128,45.010345,45.010345,0,1,127,53.65862,53.65862,0,1,140,43.24138,43.24138,0,1,1571,4275.59,4275.59,129.6,0.5773944
805,804,13.5,51.84,15.526,136,36.55862,36.55862,0,1,127,22.013794,22.013794,0,1,112,28.106897,28.106897,0,1,126,17.689655,17.689655,0,1,131,28.106897,28.106897,0,1,141,19.065517,19.065517,0,1,784,1544.7,1544.7,51.84,0.55690414
806,805,30.882353,220.32,15.541,439,1715.1104,1715.1104,116.64,0.81373227,132,82.748276,82.748276,0,1,111,57.589657,57.589657,0,1,132,64.46896,64.46896,0,1,142,97.293106,97.293106,0,1,145,62.306896,62.306896,0,1,2666,13065.187,13065.187,207.36,0.9293413
807,806,15.5,51.84,15.556,121,30.858622,30.858622,0,1,124,10.0241375,10.0241375,0,1,118,22.406897,22.406897,0,1,123,15.724138,15.724138,0,1,130,39.506897,39.506897,0,1,138,8.451724,8.451724,0,1,1500,2522.5488,2522.5488,51.84,0.39193362
808,807,11.771428,453.6,15.571,2606,8528.183,8528.183,168.48,0.8498851,7112,29876.828,29876.828,285.12,0.8786691,361,1552.562,1552.562,90.72,0.6372972,680,2125.3137,2125.3137,103.68,0.823668,492,1589.1207,1589.1207,90.72,0.87628156,47706,180732.92,180732.92,453.6,0.9453286,20782,57484.23,57484.23,285.12,0.7602224
809,808,18.5,51.84,15.571,115,22.930658,22.930658,0,1,129,21.166761,21.166761,0,1,109,19.990831,19.990831,0,1,128,13.719197,13.719197,0,1,125,17.051003,17.051003,0,1,142,15.483094,15.483094,0,1,2860,3664.1416,3664.1416,51.84,0.30098668
810,809,18,311.04,15.578,1773,4470.176,4470.176,116.64,0.812767,5484,17957.36,17957.36,207.36,0.78969765,267,984.9207,984.9207,64.8,0.5839794,600,1394.9276,1394.9276,64.8,0.5477955,423,1051.9448,1051.9448,77.76,0.8249436,37174,116674.28,116674.28,311.04,0.86561114,24576,43676.055,43676.055,272.16,0.5782596
811,810,12.6,64.8,15.615,128,53.50487,53.50487,0,1,134,30.45822,30.45822,0,1,116,17.44298,17.44298,0,1,129,29.006304,29.006304,0,1,128,31.554155,31.554155,0,1,142,14.259166,14.259166,0,1,1375,2129.5955,2129.5955,64.8,0.74547994
812,811,10.4,64.8,15.623,125,29.398281,29.398281,0,1,129,41.157593,41.157593,0,1,109,30.182236,30.182236,0,1,132,35.473927,35.473927,0,1,121,6.8595986,6.8595986,0,1,146,24.694555,24.694555,0,1,1303,2427.0981,2427.0981,64.8,0.65674305
813,812,19.5,51.84,15.652,115,30.378223,30.378223,0,1,127,22.73467,22.73467,0,1,108,8.623496,8.623496,0,1,130,20.774786,20.774786,0,1,127,11.563324,11.563324,0,1,144,14.503152,14.503152,0,1,1207,2111.4365,2111.4365,51.84,0.54759306
814,813,26.4,64.8,15.673,118,30.465517,30.465517,0,1,122,16.903448,16.903448,0,1,109,19.851725,19.851725,0,1,129,31.644827,31.644827,0,1,140,38.91724,38.91724,0,1,141,31.644827,31.644827,0,1,3724,5361.406,5361.406,64.8,0.70111406
815,814,10.5,233.28,15.682,553,1663.8103,1663.8103,90.72,0.7227508,128,99.45517,99.45517,0,1,115,65.64828,65.64828,0,1,135,95.72069,95.72069,0,1,132,63.093105,63.093105,0,1,140,78.03104,78.03104,0,1,6364,24510.57,24510.57,233.28,0.72410566
816,815,17.8,64.8,15.695,122,47.429226,47.429226,0,1,124,2.7438395,2.7438395,0,1,110,29.006304,29.006304,0,1,123,7.643553,7.643553,0,1,127,35.473927,35.473927,0,1,138,24.498568,24.498568,0,1,1550,2781.4692,2781.4692,64.8,0.22576958
817,816,30.5,51.84,15.717,116,33.610344,33.610344,0,1,131,14.348276,14.348276,0,1,103,12.57931,12.57931,0,1,133,31.448277,31.448277,0,1,138,5.5034485,5.5034485,0,1,144,30.66207,30.66207,0,1,1393,1886.7,1886.7,51.84,0.31007177
818,817,14.5,51.84,15.725,179,115.17931,115.17931,12.96,1,123,18.082758,18.082758,0,1,109,12.382759,12.382759,0,1,128,18.27931,18.27931,0,1,121,13.75862,13.75862,0,1,139,22.013794,22.013794,0,1,1123,1395.1241,1395.1241,51.84,0.6424982
819,818,32.27778,233.28,15.725,905,2551.1829,2551.1829,90.72,0.88524616,2272,6868.222,6868.222,129.6,0.90557414,187,437.25043,437.25043,25.92,0,299,568.56274,568.56274,38.88,0.709881,224,440.58224,440.58224,25.92,0,12502,49333.06,49333.06,194.4,0.83975273,13404,31027.926,31027.926,220.32,0.57941955
820,819,9.333333,38.88,15.732,221,148.7553,148.7553,12.96,1,124,10.583381,10.583381,0,1,107,17.246992,17.246992,0,1,129,16.463037,16.463037,0,1,124,10.387393,10.387393,0,1,132,1.7638968,1.7638968,0,1,1471,1521.847,1521.847,38.88,0.46147716
821,820,30.833334,77.76,15.74,254,301.11725,301.11725,25.92,0,129,44.61724,44.61724,0,1,106,11.9896555,11.9896555,0,1,128,16.706896,16.706896,0,1,143,42.25862,42.25862,0,1,139,30.268965,30.268965,0,1,2020,2719.975,2719.975,77.76,0.65790045
822,821,14.636364,142.56,15.769,142,183.0533,183.0533,0,1,126,30.574211,30.574211,0,1,115,80.74728,80.74728,0,1,127,32.338108,32.338108,0,1,129,50.761032,50.761032,0,1,146,70.94785,70.94785,0,1,3248,8812.625,8812.625,142.56,0.4041067
823,822,31.333334,38.88,15.813,113,10.613793,10.613793,0,1,122,14.348276,14.348276,0,1,110,25.551723,25.551723,0,1,125,17.689655,17.689655,0,1,136,2.3586206,2.3586206,0,1,135,-5.3068967,-5.3068967,0,1,1380,1945.2725,1945.2725,38.88,0.29325643
824,823,12.3,259.2,15.82,638,1980.6602,1980.6602,116.64,0.5185494,134,68.98797,68.98797,0,1,117,100.738106,100.738106,0,1,139,116.41719,116.41719,0,1,129,96.42636,96.42636,0,1,145,91.72263,91.72263,0,1,3492,18192.744,18192.744,259.2,0.5264301
825,824,27.4,64.8,15.835,187,205.00345,205.00345,12.96,1,128,5.3068967,5.3068967,0,1,110,27.910345,27.910345,0,1,124,10.22069,10.22069,0,1,141,20.048275,20.048275,0,1,140,28.893103,28.893103,0,1,1118,1606.4172,1606.4172,64.8,0.5387337
826,825,27.4,64.8,15.878,193,192.6207,192.6207,12.96,1,125,25.944828,25.944828,0,1,110,40.88276,40.88276,0,1,129,27.910345,27.910345,0,1,145,31.251724,31.251724,0,1,143,24.962069,24.962069,0,1,1632,2809.061,2809.061,64.8,0.7184562
827,826,26.5,51.84,15.976,131,49.193123,49.193123,0,1,124,12.739255,12.739255,0,1,110,30.574211,30.574211,0,1,127,25.282522,25.282522,0,1,138,19.01089,19.01089,0,1,139,23.910603,23.910603,0,1,1576,2623.3716,2623.3716,51.84,0.52557355
