Event,Object Number,Raw Centroid X,Area_MC,Time,Raw Max Pixel_SSC - 773/56 - A1,SSC - 773/56 - A1,UCI_SSC - 773/56 - A1,Area_SSC - 773/56 - A1,Aspect Ratio_SSC - 773/56 - A1,Raw Max Pixel_488 - 773/56 - C1,488 - 773/56 - C1,UCI_488 - 773/56 - C1,Area_488 - 773/56 - C1,Aspect Ratio_488 - 773/56 - C1,Raw Max Pixel_488 - 528/46 - C3,488 - 528/46 - C3,UCI_488 - 528/46 - C3,Area_488 - 528/46 - C3,Aspect Ratio_488 - 528/46 - C3,Raw Max Pixel_488 - 583/24 - C4,488 - 583/24 - C4,UCI_488 - 583/24 - C4,Area_488 - 583/24 - C4,Aspect Ratio_488 - 583/24 - C4,Raw Max Pixel_488 - 611/31 - C5,488 - 611/31 - C5,UCI_488 - 611/31 - C5,Area_488 - 611/31 - C5,Aspect Ratio_488 - 611/31 - C5,Raw Max Pixel_488 - 702/87 - C6,488 - 702/87 - C6,UCI_488 - 702/87 - C6,Area_488 - 702/87 - C6,Aspect Ratio_488 - 702/87 - C6,Raw Max Pixel_FSC - 456/51 - D2,FSC - 456/51 - D2,UCI_FSC - 456/51 - D2,Area_FSC - 456/51 - D2,Aspect Ratio_FSC - 456/51 - D2
184,183,17.529762,4354.56,3.474,2355,22766.225,22766.225,505.44,0.8163022,29643,479527.13,479527.13,1607.04,0.96608394,2087,27631.443,27631.443,609.12,0.80113655,2626,34421.27,34421.27,673.92,0.93694574,1879,25540.246,25540.246,583.2,0.93579954,65535,2066150,2066150,4354.56,0.47833064,11001,77824.836,77824.836,583.2,0.8397135
185,184,27.6,64.8,3.481,195,180.30945,180.30945,25.92,0,129,11.563324,11.563324,0,1,112,31.358166,31.358166,0,1,132,19.990831,19.990831,0,1,149,38.217766,38.217766,0,1,153,49.977077,49.977077,0,1,1017,1342.5215,1342.5215,64.8,0.88699
186,185,15.75,103.68,3.489,224,287.31918,287.31918,12.96,1,129,41.941547,41.941547,0,1,118,63.892265,63.892265,0,1,130,37.43381,37.43381,0,1,134,32.926075,32.926075,0,1,145,40.569626,40.569626,0,1,929,1900.3049,1900.3049,103.68,0.23273134
187,186,5.9310346,375.84,3.517,352,1638.7122,1638.7122,103.68,0.6712939,132,226.36676,226.36676,0,1,120,189.32494,189.32494,0,1,138,179.91748,179.91748,0,1,139,219.50716,219.50716,0,1,153,271.6401,271.6401,0,1,1338,12056.931,12056.931,375.84,0.5505704
188,187,16.5,51.84,3.525,118,33.51404,33.51404,0,1,122,15.091118,15.091118,0,1,109,12.151289,12.151289,0,1,131,25.870487,25.870487,0,1,126,6.6636105,6.6636105,0,1,145,29.986246,29.986246,0,1,935,1465.9943,1465.9943,51.84,0.5985512
189,188,9.272727,142.56,3.532,259,652.5618,652.5618,64.8,0.6088355,124,58.208595,58.208595,0,1,116,64.08825,64.08825,0,1,138,65.460175,65.460175,0,1,130,74.279655,74.279655,0,1,149,107.40172,107.40172,0,1,1804,5885.124,5885.124,129.6,0.74304295
190,189,10,90.72,3.532,190,225.9748,225.9748,25.92,0,130,47.821205,47.821205,0,1,112,25.282522,25.282522,0,1,134,24.498568,24.498568,0,1,133,58.796562,58.796562,0,1,150,51.740974,51.740974,0,1,1583,2703.858,2703.858,90.72,0.5218677
191,190,10.5,51.84,3.547,139,71.927795,71.927795,0,1,123,19.794842,19.794842,0,1,109,19.01089,19.01089,0,1,132,24.890545,24.890545,0,1,134,15.875072,15.875072,0,1,145,40.37364,40.37364,0,1,1033,1539.6859,1539.6859,51.84,0.6720648
192,191,19.6,64.8,3.576,141,41.549572,41.549572,0,1,123,24.694555,24.694555,0,1,115,25.282522,25.282522,0,1,134,28.614326,28.614326,0,1,129,29.398281,29.398281,0,1,145,35.081947,35.081947,0,1,781,1284.9009,1284.9009,64.8,0.57894796
193,192,25.25,51.84,3.576,140,40.765617,40.765617,0,1,127,19.206877,19.206877,0,1,112,16.267048,16.267048,0,1,129,20.382809,20.382809,0,1,143,29.398281,29.398281,0,1,146,30.7702,30.7702,0,1,1276,1433.0682,1433.0682,51.84,0.94256836
194,193,24.5,51.84,3.584,117,28.614326,28.614326,0,1,126,16.07106,16.07106,0,1,116,29.790258,29.790258,0,1,130,9.211461,9.211461,0,1,137,14.503152,14.503152,0,1,142,30.966188,30.966188,0,1,1640,2298.7495,2298.7495,51.84,0.578223
195,194,25.88889,116.64,3.584,225,301.0384,301.0384,12.96,1,124,45.273354,45.273354,0,1,116,54.288826,54.288826,0,1,134,42.137535,42.137535,0,1,151,45.273354,45.273354,0,1,141,26.654442,26.654442,0,1,1705,3976.6074,3976.6074,116.64,0.7462679
196,195,17.8,64.8,3.598,145,125.628654,125.628654,0,1,122,19.990831,19.990831,0,1,107,22.930658,22.930658,0,1,138,39.393696,39.393696,0,1,135,32.338108,32.338108,0,1,154,49.78109,49.78109,0,1,1920,3358.8516,3358.8516,64.8,0.80080235
197,196,10,77.76,3.613,373,632.25903,632.25903,51.84,0.6328288,131,46.253296,46.253296,0,1,114,8.427507,8.427507,0,1,133,25.6745,25.6745,0,1,130,37.041832,37.041832,0,1,148,31.554155,31.554155,0,1,970,1713.9198,1713.9198,51.84,0.57271266
198,197,16.45,259.2,3.651,716,2754.031,2754.031,142.56,0.7029646,132,176.58568,176.58568,0,1,129,187.36504,187.36504,0,1,143,185.20917,185.20917,0,1,144,185.79713,185.79713,0,1,177,319.8533,319.8533,0,1,5021,23394.172,23394.172,259.2,0.6391589
199,198,31.8,64.8,3.687,209,266.4804,266.4804,25.92,0,125,19.206877,19.206877,0,1,114,26.066475,26.066475,0,1,130,24.498568,24.498568,0,1,143,30.7702,30.7702,0,1,148,32.926075,32.926075,0,1,721,1587.5471,1587.5471,51.84,0.894989
200,199,25,181.44,3.701,322,771.80286,771.80286,64.8,0.7247907,128,86.03897,86.03897,0,1,117,94.46648,94.46648,0,1,135,70.94785,70.94785,0,1,149,97.4063,97.4063,0,1,170,171.88194,171.88194,0,1,3091,10385.053,10385.053,181.44,0.64429885
201,200,17,116.64,3.709,270,637.5467,637.5467,51.84,0.69679105,129,59.972492,59.972492,0,1,117,52.720917,52.720917,0,1,138,79.767334,79.767334,0,1,129,43.117477,43.117477,0,1,210,235.38223,235.38223,12.96,1,1500,4066.622,4066.622,116.64,0.9284819
202,201,24.029629,1749.6,3.747,1384,7383.6724,7383.6724,207.36,0.731698,31311,150971.94,150971.94,712.8,0.8796492,1918,9944.851,9944.851,246.24,0.57938075,2415,11818.697,11818.697,207.36,0.87028456,1772,8761.668,8761.668,194.4,0.8786484,65535,699306.3,699306.3,1749.6,0.41457093,13739,45266.28,45266.28,246.24,0.79270893
203,202,15.5,51.84,3.811,158,110.341545,110.341545,0,1,125,20.578796,20.578796,0,1,115,36.649857,36.649857,0,1,135,26.654442,26.654442,0,1,127,6.8595986,6.8595986,0,1,138,4.8997135,4.8997135,0,1,1043,1515.9713,1515.9713,51.84,0.68310016
204,203,15.819819,1438.56,3.811,719,3519.0103,3519.0103,142.56,0.7057954,14364,97897.06,97897.06,673.92,0.90171385,1017,6426.66,6426.66,220.32,0.6209659,1266,7710.581,7710.581,220.32,0.9050436,997,5656.4253,5656.4253,220.32,0.94496816,65535,483069.63,483069.63,1438.56,0.696584,11196,38150.438,38150.438,285.12,0.8323185
205,204,10.5,51.84,3.827,136,77.415474,77.415474,0,1,119,-7.0555873,-7.0555873,0,1,114,40.17765,40.17765,0,1,126,-0.9799427,-0.9799427,0,1,130,16.659025,16.659025,0,1,144,17.246992,17.246992,0,1,1158,2841.638,2841.638,51.84,0.9158179
206,205,24.5,77.76,3.827,140,98.77822,98.77822,0,1,126,36.06189,36.06189,0,1,114,22.538681,22.538681,0,1,133,23.126648,23.126648,0,1,144,29.594269,29.594269,0,1,151,59.38453,59.38453,0,1,816,1348.8451,1348.8451,77.76,0.5858697
207,206,25.203253,1594.08,3.915,940,4133.9863,4133.9863,116.64,0.676521,35271,146938.3,146938.3,583.2,0.94895035,1874,9349.045,9349.045,207.36,0.5744886,3193,11398.105,11398.105,194.4,0.664959,2398,8111.3774,8111.3774,181.44,0.95532185,65535,646566.4,646566.4,1594.08,0.49220878,20086,47918.063,47918.063,246.24,0.9755558
208,207,21.5,51.84,3.929,120,39.19771,39.19771,0,1,123,29.006304,29.006304,0,1,114,25.282522,25.282522,0,1,134,31.554155,31.554155,0,1,131,11.171347,11.171347,0,1,149,38.60974,38.60974,0,1,1800,2623.1106,2623.1106,51.84,0.45903236
209,208,33,64.8,4.018,124,31.554155,31.554155,0,1,126,40.37364,40.37364,0,1,116,19.206877,19.206877,0,1,131,23.910603,23.910603,0,1,139,10.975358,10.975358,0,1,145,31.162178,31.162178,0,1,1773,2230.3496,2230.3496,64.8,0.30840778
210,209,5.5,51.84,4.018,237,261.6447,261.6447,25.92,0,125,22.930658,22.930658,0,1,110,12.543266,12.543266,0,1,133,18.030945,18.030945,0,1,135,29.790258,29.790258,0,1,149,21.166761,21.166761,0,1,1015,1970.1128,1970.1128,51.84,0.8622591
211,210,16.285715,90.72,4.061,194,170.70602,170.70602,12.96,1,123,20.970774,20.970774,0,1,117,43.31347,43.31347,0,1,138,62.324356,62.324356,0,1,135,72.51576,72.51576,0,1,154,82.70716,82.70716,0,1,2859,4257.655,4257.655,77.76,0.5379555
212,211,7.5,51.84,4.127,186,156.59485,156.59485,12.96,1,122,18.226934,18.226934,0,1,117,28.026361,28.026361,0,1,135,26.262465,26.262465,0,1,140,56.052723,56.052723,0,1,141,18.8149,18.8149,0,1,1026,1826.2212,1826.2212,51.84,0.8144495
213,212,6.8,64.8,4.142,183,179.5255,179.5255,12.96,1,129,27.438395,27.438395,0,1,117,47.429226,47.429226,0,1,138,33.122063,33.122063,0,1,140,46.84126,46.84126,0,1,149,58.99255,58.99255,0,1,955,1585.9392,1585.9392,51.84,0.7056063
214,213,28.25,51.84,4.179,124,30.182236,30.182236,0,1,121,5.2916903,5.2916903,0,1,107,9.995416,9.995416,0,1,131,23.910603,23.910603,0,1,140,23.322636,23.322636,0,1,147,44.685387,44.685387,0,1,1823,2067.287,2067.287,51.84,0.30217502
215,214,14.142858,90.72,4.188,156,201.8682,201.8682,0,1,127,28.026361,28.026361,0,1,110,34.297993,34.297993,0,1,140,46.449284,46.449284,0,1,128,28.614326,28.614326,0,1,147,55.464756,55.464756,0,1,997,1837.0006,1837.0006,90.72,0.20363407
216,215,10.666667,194.4,4.188,143,328.76477,328.76477,0,1,131,106.225784,106.225784,0,1,119,133.07622,133.07622,0,1,145,100.9341,100.9341,0,1,136,110.14556,110.14556,0,1,157,142.28767,142.28767,0,1,1362,4738.947,4738.947,194.4,0.6771276
217,216,12.5,51.84,4.188,126,53.50487,53.50487,0,1,129,26.458452,26.458452,0,1,113,23.910603,23.910603,0,1,131,20.774786,20.774786,0,1,129,32.14212,32.14212,0,1,147,28.418339,28.418339,0,1,1174,1567.1244,1567.1244,51.84,0.5252395
218,217,14,51.84,4.202,122,37.43381,37.43381,0,1,120,10.387393,10.387393,0,1,109,24.302578,24.302578,0,1,131,25.086533,25.086533,0,1,128,19.598854,19.598854,0,1,149,27.830372,27.830372,0,1,1239,1369.1759,1369.1759,51.84,0.36013559
219,218,16.931192,2825.28,4.202,4826,20183.268,20183.268,272.16,0.65408695,35350,242088.97,242088.97,894.24,0.8342728,2586,15451.148,15451.148,298.08,0.60372984,3322,18615.58,18615.58,311.04,0.82277614,2157,14061.394,14061.394,285.12,0.9338871,65535,1087836.1,1087836.1,2825.28,0.2984341,14966,64376.38,64376.38,349.92,0.70622015
220,219,33,90.72,4.319,137,127.00057,127.00057,0,1,122,10.779369,10.779369,0,1,111,27.242407,27.242407,0,1,134,14.111175,14.111175,0,1,140,27.04642,27.04642,0,1,149,54.87679,54.87679,0,1,1332,2681.5151,2681.5151,90.72,0.3441399
221,220,20.164234,3551.04,4.319,4203,18368.83,18368.83,168.48,0.80089587,65535,393900.5,393900.5,1153.44,0.94454324,3612,24601.266,24601.266,259.2,0.7183924,5950,29842.586,29842.586,298.08,0.9506724,4062,22204.914,22204.914,272.16,0.91140825,65535,1649117.5,1649117.5,3538.08,0.3211237,17414,74895,74895,298.08,0.9046135
222,221,17.76923,168.48,4.326,270,599.13696,599.13696,38.88,0.8832383,142,197.55644,197.55644,0,1,126,121.51289,121.51289,0,1,136,105.44183,105.44183,0,1,134,74.083664,74.083664,0,1,398,725.54956,725.54956,38.88,0.7134473,2031,6241.451,6241.451,155.52,0.9083672
223,222,29.35,259.2,4.326,450,2114.7163,2114.7163,142.56,0.7481746,136,148.55931,148.55931,0,1,119,162.67049,162.67049,0,1,148,143.65959,143.65959,0,1,154,180.50545,180.50545,0,1,198,337.10028,337.10028,0,1,4502,17849.418,17849.418,220.32,0.7856942
224,223,4.25,51.84,4.348,123,32.926075,32.926075,0,1,119,12.347278,12.347278,0,1,121,34.88596,34.88596,0,1,130,18.030945,18.030945,0,1,134,8.231519,8.231519,0,1,138,19.794842,19.794842,0,1,1450,1716.0757,1716.0757,51.84,0.31473625
225,224,12.5,51.84,4.385,154,66.244125,66.244125,0,1,121,4.1157594,4.1157594,0,1,113,33.31805,33.31805,0,1,135,16.267048,16.267048,0,1,129,23.518625,23.518625,0,1,137,8.03553,8.03553,0,1,1309,2648.0012,2648.0012,51.84,0.71456456
226,225,7.5,51.84,4.399,130,47.23324,47.23324,0,1,120,16.463037,16.463037,0,1,119,48.40917,48.40917,0,1,128,12.739255,12.739255,0,1,132,30.182236,30.182236,0,1,143,22.342693,22.342693,0,1,855,1575.9438,1575.9438,51.84,0.6734494
227,226,30.25,51.84,4.399,124,31.162178,31.162178,0,1,124,17.246992,17.246992,0,1,108,13.327221,13.327221,0,1,132,14.895129,14.895129,0,1,142,25.6745,25.6745,0,1,143,10.387393,10.387393,0,1,1211,1224.1444,1224.1444,51.84,0.9863156
228,227,12.166667,77.76,4.407,190,207.74785,207.74785,25.92,0,123,28.026361,28.026361,0,1,113,29.006304,29.006304,0,1,134,29.594269,29.594269,0,1,132,46.84126,46.84126,0,1,142,9.799427,9.799427,0,1,1188,1573.6959,1573.6959,51.84,0.43329117
229,228,27.801723,1503.36,4.407,2067,7575.741,7575.741,168.48,0.7276429,34194,140815.02,140815.02,648,0.90854836,1741,8781.267,8781.267,181.44,0.5496533,2195,10816.607,10816.607,194.4,0.8965069,1685,7741.743,7741.743,181.44,0.84609205,65535,610796.7,610796.7,1503.36,0.37027398,21650,49447.477,49447.477,246.24,0.8422073
230,229,30.944445,233.28,4.43,528,1499.7043,1499.7043,90.72,0.5356736,135,146.99141,146.99141,0,1,122,134.25215,134.25215,0,1,145,145.03152,145.03152,0,1,149,156.98682,156.98682,0,1,177,186.77708,186.77708,0,1,4990,18195.576,18195.576,233.28,0.758964
231,230,16,64.8,4.458,213,251.72928,251.72928,25.92,0,124,26.85043,26.85043,0,1,112,37.43381,37.43381,0,1,138,36.25788,36.25788,0,1,127,17.834957,17.834957,0,1,146,32.926075,32.926075,0,1,904,1345.0013,1345.0013,64.8,0.589617
232,231,10.5,51.84,4.458,119,33.51404,33.51404,0,1,123,7.4475646,7.4475646,0,1,111,18.030945,18.030945,0,1,133,29.790258,29.790258,0,1,130,10.387393,10.387393,0,1,138,6.271633,6.271633,0,1,777,1420.329,1420.329,51.84,0.79780334
233,232,13.25,51.84,4.48,133,70.75186,70.75186,0,1,126,26.654442,26.654442,0,1,109,12.543266,12.543266,0,1,130,14.111175,14.111175,0,1,133,24.302578,24.302578,0,1,143,18.8149,18.8149,0,1,1435,1803.2065,1803.2065,51.84,0.36174566
234,233,23.944445,233.28,4.511,496,2326.56,2326.56,155.52,0.78794056,130,134.64412,134.64412,0,1,123,134.05617,134.05617,0,1,143,114.261314,114.261314,0,1,148,135.82005,135.82005,0,1,173,226.75874,226.75874,0,1,5098,16320.214,16320.214,181.44,0.83899766
235,234,27.5,51.84,4.54,119,23.126648,23.126648,0,1,129,19.206877,19.206877,0,1,110,9.015472,9.015472,0,1,133,21.558739,21.558739,0,1,136,-3.7237823,-3.7237823,0,1,141,7.8395414,7.8395414,0,1,1258,1452.667,1452.667,51.84,0.49932745
236,235,14,64.8,4.547,144,83.49112,83.49112,0,1,124,35.865902,35.865902,0,1,109,18.8149,18.8149,0,1,130,10.779369,10.779369,0,1,131,30.574211,30.574211,0,1,144,36.649857,36.649857,0,1,1697,2208.399,2208.399,64.8,0.2545612
237,236,20.837563,2553.12,4.547,1879,10147.723,10147.723,233.28,0.82871974,27884,230004.5,230004.5,933.12,0.9344555,1974,13672.16,13672.16,311.04,0.6993403,3087,16919.691,16919.691,362.88,0.88141435,1779,12524.647,12524.647,311.04,0.90036374,65535,992706.44,992706.44,2553.12,0.43168992,7765,38183.55,38183.55,311.04,0.91657126
238,237,31.5,51.84,4.554,190,124.45272,124.45272,12.96,1,124,17.63897,17.63897,0,1,112,19.990831,19.990831,0,1,130,12.543266,12.543266,0,1,140,13.915186,13.915186,0,1,151,55.464756,55.464756,0,1,970,1287.8407,1287.8407,38.88,0.45118695
239,238,21,90.72,4.591,180,158.75072,158.75072,12.96,1,128,25.6745,25.6745,0,1,113,41.157593,41.157593,0,1,135,52.32894,52.32894,0,1,133,38.60974,38.60974,0,1,147,40.37364,40.37364,0,1,1876,3022.9473,3022.9473,90.72,0.447619
240,239,32.5,51.84,4.599,129,46.84126,46.84126,0,1,121,12.935244,12.935244,0,1,113,25.47851,25.47851,0,1,129,11.367335,11.367335,0,1,142,26.458452,26.458452,0,1,143,13.915186,13.915186,0,1,919,1719.4075,1719.4075,51.84,0.74073744
241,240,17.75,51.84,4.606,124,40.17765,40.17765,0,1,124,14.895129,14.895129,0,1,111,11.759313,11.759313,0,1,124,-7.4475646,-7.4475646,0,1,131,24.10659,24.10659,0,1,137,14.307163,14.307163,0,1,1105,1302.9318,1302.9318,51.84,0.99566275
242,241,16.5,51.84,4.62,162,116.809166,116.809166,0,1,121,15.679083,15.679083,0,1,108,15.679083,15.679083,0,1,135,28.026361,28.026361,0,1,126,10.387393,10.387393,0,1,145,36.25788,36.25788,0,1,785,1425.0327,1425.0327,51.84,0.76224405
243,242,4.5,51.84,4.642,166,68.008026,68.008026,0,1,129,26.654442,26.654442,0,1,110,17.834957,17.834957,0,1,133,27.830372,27.830372,0,1,129,24.498568,24.498568,0,1,137,0.39197707,0.39197707,0,1,765,1444.4355,1444.4355,51.84,0.66924727
244,243,9.5,77.76,4.649,122,64.87221,64.87221,0,1,122,23.126648,23.126648,0,1,109,18.226934,18.226934,0,1,131,10.779369,10.779369,0,1,131,31.554155,31.554155,0,1,146,48.605156,48.605156,0,1,1098,2585.6768,2585.6768,77.76,0.7238068
245,244,29.5,51.84,4.657,126,37.825787,37.825787,0,1,126,14.307163,14.307163,0,1,115,25.47851,25.47851,0,1,133,32.730087,32.730087,0,1,142,18.226934,18.226934,0,1,142,18.030945,18.030945,0,1,768,1207.6814,1207.6814,51.84,0.91611445
246,245,23.75,51.84,4.672,127,34.689972,34.689972,0,1,130,34.297993,34.297993,0,1,109,8.819485,8.819485,0,1,127,8.231519,8.231519,0,1,145,30.7702,30.7702,0,1,150,33.906017,33.906017,0,1,1374,1699.4166,1699.4166,51.84,0.5473193
247,246,14.714286,90.72,4.693,204,294.63077,294.63077,38.88,0.6768526,121,30.7702,30.7702,0,1,110,29.202291,29.202291,0,1,138,72.31977,72.31977,0,1,132,42.725502,42.725502,0,1,149,70.94785,70.94785,0,1,1312,2189.456,2189.456,90.72,0.91574526
248,247,21.5,51.84,4.707,168,98.77822,98.77822,0,1,125,22.930658,22.930658,0,1,109,11.171347,11.171347,0,1,137,30.182236,30.182236,0,1,131,19.598854,19.598854,0,1,145,36.649857,36.649857,0,1,676,1261.1863,1261.1863,51.84,0.5994222
249,248,19.5,51.84,4.715,153,89.37077,89.37077,0,1,124,14.503152,14.503152,0,1,111,13.327221,13.327221,0,1,130,8.819485,8.819485,0,1,132,28.22235,28.22235,0,1,143,30.574211,30.574211,0,1,737,1220.4207,1220.4207,51.84,0.79248315
250,249,30.5,51.84,4.737,116,19.990831,19.990831,0,1,123,12.151289,12.151289,0,1,111,15.091118,15.091118,0,1,129,7.643553,7.643553,0,1,139,8.427507,8.427507,0,1,144,4.507736,4.507736,0,1,777,1330.1823,1330.1823,51.84,0.8225915
251,250,9.636364,142.56,4.737,242,549.5519,549.5519,51.84,0.9243852,126,60.16848,60.16848,0,1,116,62.71633,62.71633,0,1,133,63.696274,63.696274,0,1,132,88.78281,88.78281,0,1,145,69.18395,69.18395,0,1,5404,12227.333,12227.333,142.56,0.758463
252,251,24.378006,3771.36,4.774,5239,25833.838,25833.838,246.24,0.8054284,65535,455128.03,455128.03,1166.4,0.9813944,3789,28219.8,28219.8,298.08,0.72619903,6220,34601.973,34601.973,298.08,0.99162585,4090,25356.998,25356.998,259.2,0.9087376,65535,1916672,1916672,3771.36,0.36459482,17028,78753.805,78753.805,336.96,0.91539246
253,252,17.833334,77.76,4.789,173,143.07164,143.07164,0,1,120,6.8595986,6.8595986,0,1,110,32.926075,32.926075,0,1,132,36.06189,36.06189,0,1,132,16.463037,16.463037,0,1,147,34.297993,34.297993,0,1,1692,3307.0505,3307.0505,77.76,0.8040231
254,253,20.714285,90.72,4.807,204,269.28824,269.28824,38.88,0.52959055,127,33.71003,33.71003,0,1,114,36.649857,36.649857,0,1,138,61.932377,61.932377,0,1,135,49.585102,49.585102,0,1,151,52.52493,52.52493,0,1,1288,2511.593,2511.593,64.8,0.5081137
255,254,15.5,51.84,4.819,130,39.589684,39.589684,0,1,127,20.578796,20.578796,0,1,119,21.558739,21.558739,0,1,136,31.162178,31.162178,0,1,135,35.669914,35.669914,0,1,139,13.719197,13.719197,0,1,2102,5761.083,5761.083,51.84,0.90108055
256,255,6.6666665,38.88,4.826,112,5.487679,5.487679,0,1,125,20.382809,20.382809,0,1,104,6.467622,6.467622,0,1,131,14.111175,14.111175,0,1,125,9.603438,9.603438,0,1,145,34.689972,34.689972,0,1,1753,2054.94,2054.94,38.88,0.34540132
257,256,10.25,51.84,4.833,173,89.17478,89.17478,0,1,130,47.625214,47.625214,0,1,113,22.342693,22.342693,0,1,134,30.966188,30.966188,0,1,130,26.654442,26.654442,0,1,149,40.17765,40.17765,0,1,1496,1661.9028,1661.9028,51.84,0.471937
258,257,21.5,77.76,4.841,155,115.04527,115.04527,0,1,128,30.574211,30.574211,0,1,114,35.669914,35.669914,0,1,132,34.102005,34.102005,0,1,132,34.102005,34.102005,0,1,149,49.193123,49.193123,0,1,2206,3664.9856,3664.9856,77.76,0.7014303
259,258,31.276922,1684.8,4.849,1291,6222.0483,6222.0483,168.48,0.7399718,25638,178036.38,178036.38,829.44,0.92085093,2045,11420.645,11420.645,298.08,0.64140654,2637,13862.073,13862.073,259.2,0.87206423,1846,9870.179,9870.179,233.28,0.8895881,65535,742745.6,742745.6,1684.8,0.53376484,16228,55170.242,55170.242,336.96,0.88348186
260,259,5,38.88,4.856,131,43.31347,43.31347,0,1,117,-0.5879656,-0.5879656,0,1,118,37.041832,37.041832,0,1,135,24.10659,24.10659,0,1,127,10.779369,10.779369,0,1,142,14.699141,14.699141,0,1,1149,1346.6372,1346.6372,38.88,0
261,260,14.6,64.8,4.856,124,53.112892,53.112892,0,1,129,21.166761,21.166761,0,1,115,19.598854,19.598854,0,1,134,28.810316,28.810316,0,1,124,11.563324,11.563324,0,1,144,19.206877,19.206877,0,1,1211,1837.1965,1837.1965,64.8,0.7561531
262,261,25.4,64.8,4.865,234,229.3066,229.3066,12.96,1,126,23.714613,23.714613,0,1,115,35.669914,35.669914,0,1,129,0.5879656,0.5879656,0,1,140,28.026361,28.026361,0,1,155,41.157593,41.157593,0,1,1111,1553.7491,1553.7491,64.8,0.36066756
263,262,8.6,64.8,4.87,147,78.199425,78.199425,0,1,122,26.066475,26.066475,0,1,113,23.322636,23.322636,0,1,130,17.834957,17.834957,0,1,130,21.558739,21.558739,0,1,146,36.45387,36.45387,0,1,822,1293.3284,1293.3284,64.8,0.52473193
264,263,10.25,51.84,4.929,129,44.881374,44.881374,0,1,125,20.578796,20.578796,0,1,108,16.07106,16.07106,0,1,133,14.307163,14.307163,0,1,125,17.246992,17.246992,0,1,144,20.774786,20.774786,0,1,1687,1788.9834,1788.9834,51.84,0.3387712
265,264,10.5,77.76,4.929,123,54.288826,54.288826,0,1,125,12.935244,12.935244,0,1,112,36.25788,36.25788,0,1,137,42.137535,42.137535,0,1,137,37.43381,37.43381,0,1,143,37.237823,37.237823,0,1,3948,6259.874,6259.874,77.76,0.6435283
266,265,30.30303,855.36,4.943,1123,4424.4414,4424.4414,116.64,0.62284803,18652,69082.43,69082.43,414.72,0.87695664,1067,4519.1035,4519.1035,155.52,0.58516216,1905,5476.9,5476.9,129.6,0.58342767,1363,4060.0986,4060.0986,116.64,0.91415673,65535,333070.38,333070.38,855.36,0.8215002,19185,31685.355,31685.355,194.4,0.44494554
267,266,19.5,51.84,4.957,134,65.460175,65.460175,0,1,118,8.427507,8.427507,0,1,109,14.895129,14.895129,0,1,137,28.22235,28.22235,0,1,132,14.699141,14.699141,0,1,145,24.10659,24.10659,0,1,621,1215.7169,1215.7169,51.84,0.84640896
268,267,9,90.72,4.973,178,229.3066,229.3066,12.96,1,127,39.19771,39.19771,0,1,114,41.549572,41.549572,0,1,138,51.153008,51.153008,0,1,124,6.8595986,6.8595986,0,1,145,44.881374,44.881374,0,1,804,1469.478,1469.478,77.76,0.70129967
269,268,10.6,64.8,4.981,184,119.944984,119.944984,12.96,1,128,35.865902,35.865902,0,1,110,19.206877,19.206877,0,1,133,27.242407,27.242407,0,1,133,31.162178,31.162178,0,1,141,20.774786,20.774786,0,1,1497,2266.5994,2266.5994,64.8,0.5326026
270,269,20.6,64.8,4.987,136,50.565044,50.565044,0,1,120,10.975358,10.975358,0,1,116,45.66533,45.66533,0,1,137,39.393696,39.393696,0,1,133,30.574211,30.574211,0,1,149,33.122063,33.122063,0,1,838,1227.0522,1227.0522,64.8,0.6219875
271,270,4.5,51.84,5.01,129,43.117477,43.117477,0,1,130,42.725502,42.725502,0,1,114,15.875072,15.875072,0,1,135,38.02178,38.02178,0,1,128,25.47851,25.47851,0,1,140,22.930658,22.930658,0,1,764,1266.282,1266.282,51.84,0.65301317
272,271,17.5,51.84,5.04,128,36.06189,36.06189,0,1,123,6.271633,6.271633,0,1,115,28.026361,28.026361,0,1,134,27.04642,27.04642,0,1,128,22.538681,22.538681,0,1,141,12.935244,12.935244,0,1,829,1327.4304,1327.4304,51.84,0.68738306
273,272,6.4,64.8,5.09,224,263.4086,263.4086,25.92,0,120,19.990831,19.990831,0,1,107,12.935244,12.935244,0,1,137,32.338108,32.338108,0,1,134,33.122063,33.122063,0,1,147,53.308884,53.308884,0,1,1146,1349.969,1349.969,51.84,0.71273047
274,273,29.833334,77.76,5.105,186,196.5765,196.5765,12.96,1,123,17.246992,17.246992,0,1,110,32.534096,32.534096,0,1,130,6.8595986,6.8595986,0,1,145,31.946133,31.946133,0,1,141,15.091118,15.091118,0,1,858,1410.9215,1410.9215,64.8,0.7361565
275,274,4.4,64.8,5.113,174,95.25043,95.25043,12.96,1,131,29.986246,29.986246,0,1,113,29.594269,29.594269,0,1,135,26.262465,26.262465,0,1,129,15.091118,15.091118,0,1,142,22.538681,22.538681,0,1,1188,1810.4197,1810.4197,64.8,0.49102697
276,275,25.2,64.8,5.149,120,50.906895,50.906895,0,1,125,24.765518,24.765518,0,1,120,21.817242,21.817242,0,1,133,24.962069,24.962069,0,1,140,19.851725,19.851725,0,1,141,24.175861,24.175861,0,1,3244,4193.2344,4193.2344,64.8,0.19091307
